"chr","start","end","name","H3K27Ac.wig","H3K27Me3.wig","H3K4Me1.wig","H3K4Me3.wig","H3K9Ac.wig","H3K27Ac.wig_pvalue","H3K27Ac.wig_difference","H3K27Me3.wig_pvalue","H3K27Me3.wig_difference","H3K4Me1.wig_pvalue","H3K4Me1.wig_difference","H3K4Me3.wig_pvalue","H3K4Me3.wig_difference","H3K9Ac.wig_pvalue","H3K9Ac.wig_difference","cluster.id"
"chr2R",6636441,6637001,"em_common_peak-1309",-2.01646973553936,-6.49190782947842,0.540876710479252,-3.66054745769179,-0.0847420153602137,0,"less",0,"less",0,"less",0,"less",5.77051621065069e-23,"less",1
"chr2R",6643413,6643904,"em_common_peak-1310",5.49396881933712,-2.72493068794228,24.589468905698,-6.37909900731078,-0.12772444381588,0,"more",0,"less",0,"more",0,"less",1.02759507168177e-26,"less",1
"chr2R",6674385,6674968,"em_common_peak-1311",0.899994225286233,-4.50266600355265,-1.14453800441067,-1.27649009626263,-0.0518415696350834,0,"more",0,"less",0,"less",0,"less",2.69270557660965e-20,"less",1
"chr2R",6683734,6684050,"em_common_peak-1312",3.51718339000329,1.38003403761654,-0.151169545111108,2.54818825202904,-0.057311860189778,0,"more",0,"more",0,"less",0,"more",9.96536125059478e-21,"less",1
"chr2R",6717686,6718166,"em_common_peak-1313",1.50445529877288,6.8099185392372,-0.71643012488421,3.5906889382462,-0.0515432730863646,0,"more",0,"more",0,"less",0,"more",2.84178370134262e-20,"less",1
"chr2R",6736606,6736933,"em_common_peak-1314",-0.150357151864369,-7.31144151677829,10.4296850583041,-6.77938775776079,-0.111188550013621,1.45509952832824e-151,"less",0,"less",0,"more",0,"less",3.08661960490042e-25,"less",1
"chr2R",6739545,6739850,"em_common_peak-1315",-0.251226575500879,-5.33406416803334,2.34779698810458,2.42588430290521,-0.0720941049191114,8.0516317001799e-262,"less",0,"less",1.16456208401304e-76,"more",0,"more",6.42472492781479e-22,"less",1
"chr2R",6745383,6745779,"em_common_peak-1316",2.77296371400608,-19.2834617599849,-0.28564220047108,-6.34432120921068,-0.15624027674134,0,"more",0,"less",0,"less",0,"less",2.29137028287933e-29,"less",1
"chr2R",6761985,6762384,"em_common_peak-1317",2.48914988195659,-21.3527492239711,-5.87128451765776,8.49769612889688,-0.155225550091249,0,"more",0,"less",0,"less",0,"more",2.86223753784908e-29,"less",1
"chr2R",6793747,6794034,"em_common_peak-1318",1.22369292511122,3.50813389059394,-2.18964085716558,0.743075190733291,-0.0499342633762353,0,"more",0,"more",0,"less",3.26951329872187e-159,"more",3.79817829144448e-20,"less",1
"chr2R",6801433,6801773,"em_common_peak-1319",-4.19104687967257,2.45339931394083,-2.28572411321879,-1.14706369105164,-0.0492980827747842,0,"less",0,"more",0,"less",0,"less",4.25866044893685e-20,"less",1
"chr2R",6811588,6811925,"em_common_peak-1320",2.80387824991476,0.670316217064767,-4.3458640041397,-5.44764890288166,-0.0848575263715288,0,"more",0,"more",0,"less",0,"less",5.64335343169038e-23,"less",1
"chr2R",6835358,6835689,"em_common_peak-1321",2.17948811272475,0.0139505153732455,-1.96815676049044,-0.180864686137897,-0.0238583978024859,0,"more",3.38203403371021e-78,"more",0,"less",2.96106013922237e-298,"less",3.65832633015999e-18,"less",1
"chr2R",6871578,6872312,"em_common_peak-1322",4.30788437263112,-2.13143406864218,-3.11853026459942,-3.07036437973364,-0.0677755526635636,0,"more",0,"less",0,"less",0,"less",1.44320451272525e-21,"less",1
"chr2R",6877501,6877896,"em_common_peak-1323",8.20945423958501,8.32978205022111,26.6421641574505,-5.94420891565767,-0.126442910957585,0,"more",0,"more",0,"more",0,"less",1.34250488297544e-26,"less",1
"chr2R",6879950,6880306,"em_common_peak-1324",-6.2032502615842,2.86084887815892,-4.64585448749378,-3.66635038611737,-0.100765364521076,0,"less",0,"more",0,"less",0,"less",2.50191573365807e-24,"less",1
"chr2R",6881770,6882223,"em_common_peak-1325",-2.77399473990699,4.59619004039759,-1.1495590897406,-4.25820171377091,-0.0897123364985398,0,"less",0,"more",0,"less",0,"less",2.20223208848174e-23,"less",1
"chr2R",6886104,6886493,"em_common_peak-1326",1.89383492401323,5.68819263761572,-4.64949405956976,-4.58342523561878,-0.104601546500005,0,"more",0,"more",0,"less",0,"less",1.16368101676951e-24,"less",1
"chr2R",6888890,6889528,"em_common_peak-1327",4.0461672959216,-1.04712986460851,-2.11976228431885,-1.35689067643136,-0.090155398461186,0,"more",1.02899885082064e-246,"less",0,"less",0,"less",2.020121663416e-23,"less",1
"chr2R",6915584,6916031,"em_common_peak-1328",-0.730636729387071,2.8787666861381,-3.07303912595177,-1.33679791966295,-0.0637784875374764,0,"less",0,"more",0,"less",0,"less",3.03363008513257e-21,"less",1
"chr2R",6923112,6923526,"em_common_peak-1329",5.09922196020307,-0.774207207790209,0.113986570863398,-3.07165253589203,-0.0412128864658088,0,"more",4.5434571832172e-90,"less",0,"less",0,"less",1.79974486547451e-19,"less",1
"chr2R",6926045,6926568,"em_common_peak-1330",1.24661642794454,-4.99123414097433,-1.86291515818571,-4.24596399582661,-0.0894614751808362,0,"more",0,"less",0,"less",0,"less",2.31245540655005e-23,"less",1
"chr2R",6937637,6938135,"em_common_peak-1331",1.18862055279822,4.39598484561889,-1.06503125660195,-1.10246771719288,-0.0646106131815394,0,"more",0,"more",0,"less",0,"less",2.60020158266796e-21,"less",1
"chr2R",6979112,6979566,"em_common_peak-1332",2.46510596561509,-2.26915498842081,-1.240882411037,-0.549739205826071,32.9048472368093,0,"more",0,"less",0,"less",0,"less",0,"more",1
"chr2R",6979974,6980364,"em_common_peak-1333",10.0341626427579,-1.16830586818505,-4.38881411707105,-0.692197870704025,0.686653942696626,0,"more",0,"less",0,"less",0,"less",4.07033304006349e-07,"more",1
"chr2R",6980942,6981411,"em_common_peak-1334",0.521776860459665,-0.188627272987612,-6.57217405628245,-2.39139403070743,-0.100436755752806,2.44087469751894e-191,"more",2.35689510776487e-18,"more",0,"less",0,"less",2.67078724714897e-24,"less",1
"chr2R",6982435,6982903,"em_common_peak-1335",7.07552681943379,5.67714380999958,-0.26901156494286,0.213821725935168,-0.0858109191442367,0,"more",0,"more",0,"less",3.57834943668806e-22,"less",4.69440745288668e-23,"less",1
"chr2R",6988888,6989579,"em_common_peak-1336",10.022574222699,-4.41637375167891,-4.13239258173486,0.0773359729509067,-0.0741056264239229,0,"more",0,"less",0,"less",2.01616002386203e-81,"less",4.39661808559101e-22,"less",1
"chr2R",6998459,6998974,"em_common_peak-1337",-1.32888527263047,-6.77691835451432,-7.68408771565736,-6.53760970603621,-0.10906170302814,0,"less",0,"less",0,"less",0,"less",4.74616002628216e-25,"less",1
"chr2R",7006190,7006362,"em_common_peak-1338",-0.810025004995975,-0.313771824900401,-2.42637533782626,-3.72987974496661,-0.0890644347635045,0,"less",0.010198896477813,"more",0,"less",0,"less",2.49817211283771e-23,"less",1
"chr2R",7051533,7051935,"em_common_peak-1339",-0.513470896799435,-1.57155842759994,-0.227464216858192,3.29491556021676,-0.0407126634547239,0,"less",0,"less",0,"less",0,"more",1.96603813376398e-19,"less",1
"chr2R",7062776,7063311,"em_common_peak-1340",21.185893113343,-9.92279040601718,2.35215510011344,2.45671475539024,-0.104946376153742,0,"more",0,"less",3.73244560774245e-78,"more",0,"more",1.08601378836039e-24,"less",1
"chr2R",7066354,7066729,"em_common_peak-1341",6.94805548869635,-4.76428361243535,-0.0169323228989183,-1.26877673209585,-0.0838454955804349,0,"more",0,"less",0,"less",0,"less",6.85885010583792e-23,"less",1
"chr2R",7071416,7071823,"em_common_peak-1342",5.1917700220417,-1.86245135924744,16.0384267498655,-4.57404881402757,-0.0975423544755358,0,"more",0,"less",0,"more",0,"less",4.73960984151572e-24,"less",1
"chr2R",7087489,7087877,"em_common_peak-1343",9.42620965803217,-5.62829564209753,-3.33662139699985,1.93181847367608,-0.0645054465116055,0,"more",0,"less",0,"less",0,"more",2.6513998570656e-21,"less",1
"chr2R",7095798,7096162,"em_common_peak-1344",12.7920911330289,-7.41909915336241,41.2883718971005,1.18224497260024,-0.121120185596066,0,"more",0,"less",0,"more",0,"more",4.04825923001754e-26,"less",1
"chr2R",7103397,7103765,"em_common_peak-1345",-3.46954895411296,-9.09079567463241,49.9544202675133,-9.1196797382137,-0.170899163040483,0,"less",0,"less",0,"more",0,"less",8.8291994558898e-31,"less",1
"chr2R",7139326,7139786,"em_common_peak-1346",7.23573226931907,-0.300487571683185,0.485446052891313,-0.50412564554261,-0.0783473270042558,0,"more",0.00126413300787286,"more",0,"less",0,"less",1.96610064770277e-22,"less",1
"chr2R",7148400,7148694,"em_common_peak-1347",-0.0176334830013275,-1.33983083572686,-1.27321879178644,0.395617481168876,-0.0268741676569637,2.39896221172157e-52,"less",0,"less",0,"less",0.00390813677992237,"more",2.18497385721967e-18,"less",1
"chr2R",7156733,7157062,"em_common_peak-1348",1.15957794843628,2.06417693259656,-0.273591520265545,-2.23063694701766,-0.0334163428265799,0,"more",0,"more",0,"less",0,"less",7.0607588108938e-19,"less",1
"chr2R",7244983,7245408,"em_common_peak-1349",-3.01027705526987,-5.37030344962456,0.716437607648523,5.22492940829818,-0.0867043326920188,0,"less",0,"less",0,"less",0,"more",3.94931411222196e-23,"less",1
"chr2R",7304741,7305153,"em_common_peak-1350",2.31240565088656e-08,0,0,0,0,4.24983704903702e-43,"less",1.06784770744574e-72,"more",0,"less",5.08170005874236e-132,"less",1.91703105755005e-16,"less",1
"chr2R",7341000,7341999,"em_common_peak-1351",6.11908779088073,3.84542353066358,54.6827294278899,5.66676309900445,0.0856126919940609,0,"more",0,"more",0,"more",0,"more",5.03069647624737e-11,"less",1
"chr2R",7370284,7370558,"em_common_peak-1352",-0.408206280736476,4.18557533514167,-3.36673484197084,-3.76798793075164,0.499316911854182,0,"less",0,"more",0,"less",0,"less",0.15016584852165,"equal",1
"chr2R",7379148,7379472,"em_common_peak-1353",-0.561705080943202,21.480149687772,-6.47986367731627,-3.31990701091152,-0.105121570097494,0,"less",0,"more",0,"less",0,"less",1.04854464452416e-24,"less",1
"chr2R",7460906,7461218,"em_common_peak-1354",0.836736680366328,22.2355733874047,1.02128414365813,-2.40466180858712,-0.0569993410575154,0,"more",0,"more",2.14411519681862e-308,"less",0,"less",1.0550803876087e-20,"less",1
"chr2R",7463805,7464519,"em_common_peak-1355",-3.09434519442781,13.8392264833372,-2.44264342663003,1.32372385646518,-0.0524057121160149,0,"less",0,"more",0,"less",0,"more",2.43159527889444e-20,"less",1
"chr2R",7478334,7478703,"em_common_peak-1356",10.1915593575859,2.18621506245986,18.4655259571636,0.169568127821155,-0.0844805716821423,0,"more",0,"more",0,"more",3.50950460526861e-37,"less",6.06890395431144e-23,"less",1
"chr2R",7484011,7484677,"em_common_peak-1357",22.823718009661,-12.25109397641,14.8801045438149,-6.07119826635728,-0.129209740372632,0,"more",0,"less",0,"more",0,"less",7.53248164518221e-27,"less",1
"chr2R",7487199,7487649,"em_common_peak-1358",3.9442690138669,-6.56922304741996,-1.50919209547644,1.80747906109658,8.52943991959497,0,"more",0,"less",0,"less",0,"more",0,"more",1
"chr2R",7501709,7502137,"em_common_peak-1359",8.36196720732537,-10.8925991028314,2.2992007415419,-6.37622703201092,-0.115606934615371,0,"more",0,"less",5.42039406405749e-61,"more",0,"less",1.25593123737789e-25,"less",1
"chr2R",7510185,7510423,"em_common_peak-1360",-3.44556967677072,-3.49369255497511,25.9363147279453,-0.54049880815034,-0.178727763187806,0,"less",0,"less",0,"more",0,"less",1.50135140354095e-31,"less",1
"chr2R",7510831,7511154,"em_common_peak-1361",-7.06053103068808,-19.0799953218998,27.3923521776891,-15.9874214584609,-0.238948733087011,0,"less",0,"less",0,"more",0,"less",8.45281852733208e-38,"less",1
"chr2R",7512407,7512915,"em_common_peak-1362",12.9757169154668,-2.19219655247879,37.4022310512201,0.469728905407821,-0.107278359215135,0,"more",0,"less",0,"more",1.15777949999651e-15,"more",6.79924515718197e-25,"less",1
"chr2R",7521676,7522050,"em_common_peak-1363",13.7761857114074,-12.3008744725233,0.834402247579013,-5.55583323395554,-0.0499019806366076,0,"more",0,"less",0,"less",0,"less",3.82031174315344e-20,"less",1
"chr2R",7532950,7533283,"em_common_peak-1364",21.1885141869817,-4.78543758897855,39.2843458257738,5.68367842711347,-0.102639133559913,0,"more",0,"less",0,"more",0,"more",1.72262328465142e-24,"less",1
"chr2R",7545282,7545654,"em_common_peak-1365",5.48743269688677,-2.93703105883854,0.42122731039742,0.4144832659984,-0.0591918401905939,0,"more",0,"less",0,"less",2.7922878298986e-05,"more",7.06351070755289e-21,"less",1
"chr2R",7599716,7600084,"em_common_peak-1366",-4.14538394542717,-3.50287626555067,-1.78976477992352,-2.46051991193545,-0.092443574445989,0,"less",0,"less",0,"less",0,"less",1.29205716858445e-23,"less",1
"chr2R",7602847,7603364,"em_common_peak-1367",2.44394476113468,7.1115052012916,-6.55486320354633,4.24493903125451,-0.0807109920123546,0,"more",0,"more",0,"less",0,"more",1.25194466669144e-22,"less",1
"chr2R",7608997,7609294,"em_common_peak-1368",4.78630831136114,-2.27386653178356,-4.70601402405881,-0.66272312691525,0.167333436426457,0,"more",0,"less",0,"less",0,"less",6.0975658101181e-07,"less",1
"chr2R",7618074,7618528,"em_common_peak-1369",-4.75282451257649,0.61718733999302,-2.66780167905645,2.80677425446405,11.9793107518076,0,"less",0,"more",0,"less",0,"more",0,"more",1
"chr2R",7619634,7620036,"em_common_peak-1370",0.543783885845902,1.46341177711952,-3.83649914146938,-3.96288413504092,-0.0737015815472036,2.06808352389995e-215,"more",0,"more",0,"less",0,"less",4.74526755477152e-22,"less",1
"chr2R",7686125,7686524,"em_common_peak-1371",0.592265533280135,9.10284624032352,-3.31897970857323,-0.575914004541766,-0.101377893860858,1.79088870334163e-273,"more",0,"more",0,"less",0,"less",2.21488234820977e-24,"less",1
"chr2R",7689094,7689452,"em_common_peak-1372",-1.71066884952852,-0.480229793588057,-6.6655329300491,-1.20918851032454,-0.081877772047745,0,"less",1.71722186272997e-08,"less",0,"less",0,"less",1.00113268331552e-22,"less",1
"chr2R",7689616,7690071,"em_common_peak-1373",-0.69610818903749,1.18262701274682,-3.48541571975736,-0.655119730805562,0.129170509302762,0,"less",0,"more",0,"less",0,"less",1.02306905539852e-08,"less",1
"chr2R",7718573,7719032,"em_common_peak-1374",-0.536330595853297,-3.01288135955955,-2.76899712146958,-0.929355242960112,1.15510779131993,0,"less",0,"less",0,"less",0,"less",2.42225153223636e-45,"more",1
"chr2R",7725363,7725738,"em_common_peak-1375",3.81533829516696,-4.45392529097567,-5.02988152200226,-2.48951539397671,-0.0912816971750571,0,"more",0,"less",0,"less",0,"less",1.62160084348575e-23,"less",1
"chr2R",7780841,7782358,"em_common_peak-1376",3.36114937656278,-11.9266889872346,46.8011979317849,4.96519249143445,-0.186141082352655,0,"more",0,"less",0,"more",0,"more",2.74628522452153e-32,"less",1
"chr2R",7783017,7783322,"em_common_peak-1377",2.67988813891542,-3.68133027899199,-1.55251743897653,2.23421509855605,-0.0548686762395133,0,"more",0,"less",0,"less",0,"more",1.55558972874063e-20,"less",1
"chr2R",7826910,7827278,"em_common_peak-1378",4.0269786138967,3.00527876278402,4.56155214008102,2.25545183136436,-0.0379559626622229,0,"more",0,"more",0,"more",0,"more",3.19437537641811e-19,"less",1
"chr2R",7842001,7842535,"em_common_peak-1379",4.67348782464859,-1.56323056887286,-0.158169519101807,1.73737894931228,-0.0560815996223803,0,"more",0,"less",0,"less",0,"more",1.24738422761244e-20,"less",1
"chr2R",7909433,7909864,"em_common_peak-1380",-3.38165206768878,2.24208171599301,-3.2055684078849,-1.3631396660169,-0.0646807030891675,0,"less",0,"more",0,"less",0,"less",2.56662407886115e-21,"less",1
"chr2R",7912574,7912960,"em_common_peak-1381",-6.4416030247593,-3.13386162302764,8.09499752691076,-2.40848545687891,-0.092564067303998,0,"less",0,"less",0,"more",0,"less",1.26193647087192e-23,"less",1
"chr2R",7958229,7958549,"em_common_peak-1382",-1.31158535130698,4.85139873521675,4.0713110621003,0.410069040890738,-0.0447098120851791,0,"less",0,"more",0,"more",0.000102497831319939,"more",9.67779303925326e-20,"less",1
"chr2R",7980601,7981084,"em_common_peak-1383",-4.40151952823785,0.41723023526474,-2.67882467925779,-3.96017718855687,5.90772312858527,0,"less",0,"more",0,"less",0,"less",0,"more",1
"chr2R",7988307,7988902,"em_common_peak-1384",4.34128209320549,-4.33472244210451,-0.00776022002858373,-1.31621276183128,-0.0745936931396571,0,"more",0,"less",0,"less",0,"less",4.00912703206496e-22,"less",1
"chr2R",7989788,7990283,"em_common_peak-1385",3.5125668203053,-1.42126412364388,-3.14343497717774,-2.0221160638641,-0.0518387079586777,0,"more",0,"less",0,"less",0,"less",2.69409833683059e-20,"less",1
"chr2R",8006523,8006970,"em_common_peak-1386",4.78470519518499,-2.75982637690111,16.9003234983184,-3.03398187753325,-0.104590474724942,0,"more",0,"less",0,"more",0,"less",1.16626388258034e-24,"less",1
"chr2R",8016452,8016867,"em_common_peak-1387",-5.13213529115192,-3.29602891589212,-2.55544039390314,-2.33340295243273,0.52833523610982,0,"less",0,"less",0,"less",0,"less",0.0454210074551614,"more",1
"chr2R",8056133,8056857,"em_common_peak-1388",17.5470218675662,-14.6236505316197,32.9135861061821,6.10857731208569,-0.158070583629661,0,"more",0,"less",0,"more",0,"more",1.53255130063359e-29,"less",1
"chr2R",8057035,8057548,"em_common_peak-1389",16.3203907508606,-7.76142272189855,4.28250890862089,6.90675976165163,-0.0766324864646313,0,"more",0,"less",0,"more",0,"more",2.72430678926366e-22,"less",1
"chr2R",8058228,8058849,"em_common_peak-1390",14.012566677441,-15.4701331479992,5.78971265574881,5.09693746406419,-0.152928073673998,0,"more",0,"less",0,"more",0,"more",4.7296712631514e-29,"less",1
"chr2R",8090844,8091314,"em_common_peak-1391",1.00470390386591,2.92765427880985,-0.511684370011306,2.52399383749881,-0.0411577143803949,0,"more",0,"more",0,"less",0,"more",1.81738168602083e-19,"less",1
"chr2R",8110896,8111315,"em_common_peak-1392",2.43675846066358,-2.1738693308769,-2.67687279212578,0.10645131929752,-0.0491053957072684,0,"more",0,"less",0,"less",1.45642634118856e-65,"less",4.40872143077033e-20,"less",1
"chr2R",8124061,8124415,"em_common_peak-1393",-2.1953826461974,0.20436319369837,1.57820797701074,0.553157872641089,0.466073464829046,0,"less",1.27878193855743e-173,"more",1.04432063756381e-44,"less",3.62733925654699e-43,"more",0.426406497344189,"equal",1
"chr2R",8126990,8127410,"em_common_peak-1394",1.43163681619777,-3.17156906555271,-1.97002247958216,2.82342732452356,-0.0358579649157589,0,"more",0,"less",0,"less",0,"more",4.61310298887646e-19,"less",1
"chr2R",8136971,8137447,"em_common_peak-1395",4.4434959175919,11.3576783757519,-0.592851899996957,-2.58680057832507,-0.053135662863406,0,"more",0,"more",0,"less",0,"less",2.13058161854709e-20,"less",1
"chr2R",8146835,8147193,"em_common_peak-1396",1.22175871028607,-5.68630076607353,-4.49968923466156,15.1416317373324,1.48897616509993,0,"more",0,"less",0,"less",0,"more",3.48956090162473e-94,"more",1
"chr2R",8153482,8153889,"em_common_peak-1397",7.3992864748421,-7.8783247713562,-6.28913332770565,-0.833229365425339,-0.122909454113723,0,"more",0,"less",0,"less",0,"less",2.79666401282833e-26,"less",1
"chr2R",8156148,8156504,"em_common_peak-1398",2.28342617905835,-2.61283915620202,-2.25623261843282,1.97364742991401,-0.102132999558277,0,"more",0,"less",0,"less",0,"more",1.9055792222923e-24,"less",1
"chr2R",8158984,8159442,"em_common_peak-1399",1.472888714949,-4.52256841380435,0.0791629990650662,2.38167471640662,-0.0520043484903846,0,"more",0,"less",0,"less",0,"more",2.61464304179869e-20,"less",1
"chr2R",8160376,8160850,"em_common_peak-1400",6.02391567629689,-8.89820178744541,-1.37030766515659,5.87139356934958,-0.0950537798252953,0,"more",0,"less",0,"less",0,"more",7.74177022615723e-24,"less",1
"chr2R",8222344,8222691,"em_common_peak-1401",-2.69673011673175,-4.62185297373093,0.294934597610736,3.47326629646677,-0.0650651480665331,0,"less",0,"less",0,"less",0,"more",2.38993772985099e-21,"less",1
"chr2R",8288172,8288424,"em_common_peak-1402",-6.357700364582,-3.33267987040877,0.483737377811732,-5.63226077022967,-0.0905034445728158,0,"less",0,"less",0,"less",0,"less",1.88759440518668e-23,"less",1
"chr2R",8338008,8338516,"em_common_peak-1403",-1.29872524962996,-2.51858882794871,14.5158293874078,-3.47186448159059,1.00321103040725,0,"less",0,"less",0,"more",0,"less",4.42898215943362e-29,"more",1
"chr2R",8341397,8341912,"em_common_peak-1404",13.9543623526141,-7.60318561739234,29.2400613799952,-0.201810842467602,-0.145993055271308,0,"more",0,"less",0,"more",8.10267659179644e-322,"less",2.12857213186467e-28,"less",1
"chr2R",8384363,8384896,"em_common_peak-1405",-2.74901027392886,-5.40999530522314,-4.57243964873517,-0.088757684910688,-0.0738458708135613,0,"less",0,"less",0,"less",3.09937991060235e-205,"less",4.61772779101859e-22,"less",1
"chr2R",8391073,8391505,"em_common_peak-1406",0.266326765171627,-1.95511777177219,-2.2316983377872,0.542082597764221,7.65183591266435,7.71363021581016e-17,"more",0,"less",0,"less",1.08344770234469e-38,"more",0,"more",1
"chr2R",8424481,8424928,"em_common_peak-1407",0.638447071588021,-0.839765082542424,-2.82931120906548,2.17829748205008,-0.0848271542578626,0,"more",1.3431789689496e-120,"less",0,"less",0,"more",5.67651785649828e-23,"less",1
"chr2R",8428899,8429273,"em_common_peak-1408",-2.08072250622785,-9.61542471541392,-3.89977440666788,-2.04546072261373,-0.0639102269770664,0,"less",0,"less",0,"less",0,"less",2.96053261166321e-21,"less",1
"chr2R",8430653,8431146,"em_common_peak-1409",3.107823966907,0.785477996538607,-2.26715207343665,2.19949003838283,-0.0801911894148684,0,"more",0,"more",0,"less",0,"more",1.38283354525159e-22,"less",1
"chr2R",8438862,8439472,"em_common_peak-1410",2.25189432518898,2.56130666368353,4.89349203875599,2.58201097498731,-0.0750780354236395,0,"more",0,"more",0,"more",0,"more",3.65804263295773e-22,"less",1
"chr2R",8472764,8473033,"em_common_peak-1411",3.76432198412168,-5.4134703332191,53.4169320637038,3.73428460058463,-0.140647874112911,0,"more",0,"less",0,"more",0,"more",6.70342302495998e-28,"less",1
"chr2R",8474946,8475335,"em_common_peak-1412",21.3906600716266,-16.222647351551,-5.30286773699021,12.2480476046036,-0.138780514785723,0,"more",0,"less",0,"less",0,"more",9.98302038085472e-28,"less",1
"chr2R",8485157,8485569,"em_common_peak-1413",20.5800315801713,-7.77537145949045,-1.71652149112275,8.82841410997234,-0.116383252534015,0,"more",0,"less",0,"less",0,"more",1.07158455256947e-25,"less",1
"chr2R",8589089,8589492,"em_common_peak-1414",-1.59351464831451,3.17797440135269,-5.11724468569779,-1.7578681097602,-0.0743731804690433,0,"less",0,"more",0,"less",0,"less",4.17982446477944e-22,"less",1
"chr2R",8607404,8607757,"em_common_peak-1415",-1.4569625116658,-0.193670640834507,-4.5426041907026,-3.6415466598356,-0.0805180627990145,0,"less",2.06373193000479e-17,"more",0,"less",0,"less",1.29902829174348e-22,"less",1
"chr2R",8607771,8608182,"em_common_peak-1416",-0.215718055167782,0.840966953511765,-4.86544314879947,-1.18938735417211,-0.0863731804091167,1.3795494243993e-219,"less",0,"more",0,"less",0,"less",4.21073625466503e-23,"less",1
"chr2R",8644339,8644743,"em_common_peak-1417",10.69787459675,-15.4566869779381,34.47102844385,31.1050013871413,-0.183858581127412,0,"more",0,"less",0,"more",0,"more",4.64337219963694e-32,"less",1
"chr2R",8657321,8657718,"em_common_peak-1418",0.354320699330782,2.36515024747002,-1.78539601554089,0.282653154371654,-0.0365994470021839,4.24994122124934e-55,"more",0,"more",0,"less",8.45612453360625e-07,"less",4.05195861970369e-19,"less",1
"chr2R",8662218,8662806,"em_common_peak-1419",37.5345126647761,23.5156803586264,56.4223567366089,86.414518724211,3607.43269997665,0,"more",0,"more",0,"more",0,"more",0,"more",4
"chr2R",8670346,8670685,"em_common_peak-1420",-3.72415042711371,2.1180568765222,-1.49555218614011,-3.97107938126009,1.42514801782869,0,"less",0,"more",0,"less",0,"less",1.87129075072624e-83,"more",1
"chr2R",8697961,8698575,"em_common_peak-1421",-1.01637465566878,5.37732384743821,-2.37167551204588,0.849282931818333,-0.0609025569608047,0,"less",0,"more",0,"less",2.11663473641446e-256,"more",5.15836272498196e-21,"less",1
"chr2R",8758044,8758692,"em_common_peak-1422",21.7019552470163,-7.92334068975986,48.3480461458734,14.9843431058178,-0.167087686330216,0,"more",0,"less",0,"more",0,"more",2.07470630740896e-30,"less",1
"chr2R",8787636,8788077,"em_common_peak-1423",-1.19429437533012,17.5695517642296,-3.11784417778868,-3.34515425090111,1.9826166284498,0,"less",0,"more",0,"less",0,"less",2.41589296296098e-199,"more",1
"chr2R",8804299,8805007,"em_common_peak-1424",19.8543041059895,-15.78516404159,4.42148830996508,9.77745578170944,-0.192136352984942,0,"more",0,"less",0,"more",0,"more",6.84922365700629e-33,"less",1
"chr2R",8805413,8805783,"em_common_peak-1425",25.2613218741437,1.05979659005082,7.17400890537354,27.7611599166539,-0.122742688037389,0,"more",0,"more",0,"more",0,"more",2.89489747183494e-26,"less",1
"chr2R",8806777,8807216,"em_common_peak-1426",9.2586907634016,2.46273964233441,76.6511221714594,-4.29910939401426,-0.160009299061449,0,"more",0,"more",0,"more",0,"less",9.99538056582989e-30,"less",1
"chr2R",8808670,8809096,"em_common_peak-1427",4.10967426874713,7.01059528987567,29.7295305322234,-2.03516092449252,-0.155953936733655,0,"more",0,"more",0,"more",0,"less",2.4399112924849e-29,"less",1
"chr2R",8816561,8817123,"em_common_peak-1428",13.4771675182518,6.59354327905606,31.5201245662598,4.03168382697143,-0.0479466727235991,0,"more",0,"more",0,"more",0,"more",5.42784735350338e-20,"less",1
"chr2R",8848631,8849088,"em_common_peak-1429",8.6582534365765,60.6542802495522,16.0109716753784,-2.64173951254932,-0.122362837353254,0,"more",0,"more",0,"more",0,"less",3.1316012151621e-26,"less",1
"chr2R",8849743,8850024,"em_common_peak-1430",0.182486496641094,17.9332842986232,-1.87643514497825,1.81111896626585,4.94631649771641,0.168096378499215,"equal",0,"more",0,"less",0,"more",0,"more",1
"chr2R",8859111,8859399,"em_common_peak-1431",-3.19658309651112,3.05569734949375,4.86926095914527,0.185820398501077,-0.0709691513077742,0,"less",0,"more",0,"more",3.35052056486263e-31,"less",7.93779703990652e-22,"less",1
"chr2R",8862051,8862540,"em_common_peak-1432",17.780622579472,14.0793434331532,4.17714599872139,6.85407971917557,641.321317888448,0,"more",0,"more",0,"more",0,"more",0,"more",5
"chr2R",8910406,8910760,"em_common_peak-1433",3.215480184409,22.3739459758938,17.7763704623282,0.373040302476681,-0.0905754905735151,0,"more",0,"more",0,"more",0.185318577648817,"equal",1.86125619210023e-23,"less",1
"chr2R",8947783,8948216,"em_common_peak-1434",-2.74434140108004,7.79774433271863,-3.1936477066554,-6.56406395341169,-0.0856586098703622,0,"less",0,"more",0,"less",0,"less",4.83463897571782e-23,"less",1
"chr2R",8979093,8979452,"em_common_peak-1435",-1.40077778163769,-0.862282602212263,-3.6224620320661,-4.58900164796113,0.482702633713952,0,"less",4.02458834719446e-132,"less",0,"less",0,"less",0.263868013388926,"equal",1
"chr2R",9024200,9024660,"em_common_peak-1436",1.43156322517732,1.75219543437124,1.91990236382767,1.00259456452183,-0.0469007865663735,0,"more",0,"more",0.667721082436386,"equal",0,"more",6.54579416444449e-20,"less",1
"chr2R",9068571,9069030,"em_common_peak-1437",14.4353846124627,-2.22628692793232,35.2199129548521,-7.67399961191489,-0.17409507506967,0,"more",0,"less",0,"more",0,"less",4.29539591031997e-31,"less",1
