"chr","start","end","name","H3K27Ac.wig","H3K27Me3.wig","H3K4Me1.wig","H3K4Me3.wig","H3K9Ac.wig","H3K27Ac.wig_pvalue","H3K27Ac.wig_difference","H3K27Me3.wig_pvalue","H3K27Me3.wig_difference","H3K4Me1.wig_pvalue","H3K4Me1.wig_difference","H3K4Me3.wig_pvalue","H3K4Me3.wig_difference","H3K9Ac.wig_pvalue","H3K9Ac.wig_difference","cluster.id"
"chr3R",5747092,5747588,"em_common_peak-3676",0.860017282203478,-2.23280411400729,-3.56499714870816,-3.4910071212344,-0.122341277696112,0,"more",0,"less",0,"less",0,"less",1.39322314993423e-68,"less",1
"chr3R",5749223,5749746,"em_common_peak-3677",-0.655805553029341,-6.5354325323733,-4.55355946691132,-2.25028835670806,-0.0853869247781378,0,"less",0,"less",0,"less",0,"less",6.51877456035047e-63,"less",1
"chr3R",5766703,5767830,"em_common_peak-3678",9.15463911600372,-7.08834604627553,8.67492839320749,2.8549661412377,162.780343770356,0,"more",0,"less",0,"more",0,"more",0,"more",1
"chr3R",5778369,5778930,"em_common_peak-3679",24.3166525029795,-18.9331542960631,2.76480163850487,-7.45070754019984,-0.15352201767332,0,"more",0,"less",0,"more",0,"less",1.46425277781899e-73,"less",1
"chr3R",5793298,5793829,"em_common_peak-3680",10.0505515571375,-1.91129852172427,48.640368893166,14.3617812428238,384.96720383581,0,"more",0,"less",0,"more",0,"more",0,"more",2
"chr3R",5797229,5797842,"em_common_peak-3681",-4.95975438309905,-7.22372932264881,-3.59930844083186,-4.77700680329304,-0.115774451997633,0,"less",0,"less",0,"less",0,"less",1.47858600213522e-67,"less",1
"chr3R",5804783,5805570,"em_common_peak-3682",3.62266016098464,-10.7542873455337,0.244592618591315,-0.451780330742013,-0.131245162414347,0,"more",0,"less",0,"less",4.89390620869626e-124,"less",5.50208169249218e-70,"less",1
"chr3R",5810684,5811585,"em_common_peak-3683",-3.09493715722927,-13.7906370716818,25.5270259145637,5.59468181365786,-0.1990582834672,0,"less",0,"less",0,"more",0,"more",3.76655334367537e-81,"less",1
"chr3R",5812408,5814173,"em_common_peak-3684",12.6193374876596,-10.6522469213454,56.4684000310392,-6.84213927766519,-0.176887921564445,0,"more",0,"less",0,"more",0,"less",2.08201240533159e-77,"less",1
"chr3R",5858819,5859135,"em_common_peak-3685",3.21528840416426,-3.28487249363755,-1.47417628141289,-0.686540482177051,-0.0617505191565434,0,"more",0,"less",0,"less",0,"less",2.04164476702577e-59,"less",1
"chr3R",5880530,5880854,"em_common_peak-3686",-4.13194915080517,-1.891360316682,-3.61724101413046,0.81209090180293,-0.0717037900411778,0,"less",0,"less",0,"less",0,"more",7.08501819350524e-61,"less",1
"chr3R",5919791,5920133,"em_common_peak-3687",32.5657123725823,-26.5434818391648,41.3965139778844,12.9369475104949,-0.25733898473344,0,"more",0,"less",0,"more",0,"more",2.03837560073862e-91,"less",1
"chr3R",5928572,5929298,"em_common_peak-3688",18.0867311611816,-15.6341161984582,17.7240490293499,-4.93989856852954,0.457274866461678,0,"more",0,"less",0,"more",0,"less",2.44787198472952e-08,"less",1
"chr3R",6006225,6006629,"em_common_peak-3689",-2.91376011236475,-0.95950782840038,2.38275950029099,-2.12160455125538,-0.0805645400609523,0,"less",0,"less",0,"more",0,"less",3.43309181396885e-62,"less",1
"chr3R",6033175,6033482,"em_common_peak-3690",-5.25536803838675,-4.55225303910967,-7.66355235948794,-3.77797634715553,-0.106387102850186,0,"less",0,"less",0,"less",0,"less",4.19362679619423e-66,"less",1
"chr3R",6089874,6090275,"em_common_peak-3691",13.485681000415,-9.46219808058488,8.77574366050455,7.194264805493,-0.156976206643959,0,"more",0,"less",0,"more",0,"more",4.01031159981685e-74,"less",1
"chr3R",6103969,6104365,"em_common_peak-3692",4.7678770540256,-2.1877626164421,-2.27356162039006,3.23588886840251,0.632167498144917,0,"more",0,"less",0,"less",0,"more",0.0479802750325945,"less",1
"chr3R",6105283,6105788,"em_common_peak-3693",0.918822512750626,-2.05312720899427,-3.14869590359235,-0.592041217941952,-0.0517537933775754,0,"more",0,"less",0,"less",9.72617813083794e-273,"less",5.72490056263202e-58,"less",1
"chr3R",6107804,6108220,"em_common_peak-3694",7.39272612224181,-2.82252230486689,-2.3306887214921,2.37444573896923,1.16077279881794,0,"more",0,"less",0,"less",0,"more",5.52053108265393e-19,"more",1
"chr3R",6121658,6122182,"em_common_peak-3695",0.83095071931831,1.31550400180873,7.66342444099788,-1.585657928996,-0.108008446560595,0,"more",3.30755345834185e-36,"more",0,"more",0,"less",2.35954726631638e-66,"less",1
"chr3R",6192555,6192835,"em_common_peak-3696",-4.78940443531313,9.9663522341457,20.1764056871852,-14.1307427279665,-0.16875992020281,0,"less",0,"more",0,"more",0,"less",4.65644208872843e-76,"less",1
"chr3R",6194248,6194771,"em_common_peak-3697",-0.766418556821076,12.5615538932304,5.84066792264111,-0.358321700826592,0.591092728810272,0,"less",0,"more",0,"more",2.90787124321714e-57,"less",0.00475901402663895,"less",1
"chr3R",6214797,6215269,"em_common_peak-3698",30.4256795816836,-8.45723343480475,58.2084960021533,13.9810230876909,-0.121162085383717,0,"more",0,"less",0,"more",0,"more",2.13209639096015e-68,"less",1
"chr3R",6222585,6222973,"em_common_peak-3699",13.0156462654036,-5.30690215916229,2.88512092123116,-2.75936712190372,3.14202694199445,0,"more",0,"less",0,"more",0,"less",0,"more",1
"chr3R",6225840,6226185,"em_common_peak-3700",-0.0699592993909592,-1.43590801447785,-1.04471503043113,0.9325274988481,-0.0273841038929284,0.00305943849737313,"less",0,"less",0,"less",0,"more",1.62409142955365e-54,"less",1
"chr3R",6248604,6249074,"em_common_peak-3701",-4.22634113360555,1.5633119423301,-3.70347981001607,-4.97294496045915,0.754256875021285,0,"less",4.57719493905443e-141,"more",0,"less",0,"less",0.592492359391592,"equal",1
"chr3R",6264924,6265249,"em_common_peak-3702",-0.149814383814032,13.5237999523744,-1.9874924624016,-2.17284113030727,-0.0558815145065163,2.35406225429769e-26,"less",0,"more",0,"less",0,"less",1.45271184847961e-58,"less",1
"chr3R",6265595,6266100,"em_common_peak-3703",-1.68460379203148,8.34695035874823,-4.42206665867133,-1.11977260726724,0.487934367552621,0,"less",0,"more",0,"less",0,"less",7.57658510232406e-07,"less",1
"chr3R",6299540,6300088,"em_common_peak-3704",0.544996391180968,13.3601458386617,2.45469795605438,-3.66227769821864,-0.0818639794964785,0,"more",0,"more",0,"more",0,"less",2.19625705333791e-62,"less",1
"chr3R",6321912,6322328,"em_common_peak-3705",-0.116024107573458,9.48770440204696,-1.90024015821498,0.845655177493472,-0.0418225149938229,1.57264182859796e-13,"less",0,"more",0,"less",0,"more",1.50658211099089e-56,"less",1
"chr3R",6345067,6345605,"em_common_peak-3706",4.0969013165964,17.0636177865766,-3.14498986501344,-2.77325619422501,1.59653122076661,0,"more",0,"more",0,"less",0,"less",2.19732725038067e-71,"more",1
"chr3R",6358064,6358550,"em_common_peak-3707",3.19505198976207,14.0477541813777,-3.16904648473867,0.62468527802988,-0.0552727218472723,0,"more",0,"more",0,"less",0,"more",1.77917172451116e-58,"less",1
"chr3R",6360468,6361100,"em_common_peak-3708",-0.25876218853957,3.74985485543584,-2.37876951827711,-0.076966161138671,-0.0447617438023798,1.58836442840936e-98,"less",0,"more",0,"less",1.72499445062297e-13,"more",5.74838119461497e-57,"less",1
"chr3R",6393443,6393790,"em_common_peak-3709",0.551131058763584,11.7469588796442,1.37425744739001,-3.52490007756784,-0.0982753521034323,0,"more",0,"more",3.84670581201318e-06,"more",0,"less",7.3274954871279e-65,"less",1
"chr3R",6395710,6396229,"em_common_peak-3710",0.903737884752045,-3.98393988369811,-4.75161534124729,-1.37070938068292,17.7178025570714,0,"more",0,"less",0,"less",0,"less",0,"more",1
"chr3R",6408430,6408891,"em_common_peak-3711",0.41601313698251,4.68708194052738,-0.113933695424135,2.43258119279336,-0.0245286870877888,0,"more",0,"more",0,"less",0,"more",4.05582973188989e-54,"less",1
"chr3R",6410767,6411258,"em_common_peak-3712",-0.480129676752335,15.8708479870755,6.75000817541945,1.32594925180018,5.84405216257853,0,"less",0,"more",0,"more",0,"more",0,"more",1
"chr3R",6411423,6411897,"em_common_peak-3713",5.23627849673506,19.4632154061682,8.12878586653875,-1.91034592784527,-0.097344212083864,0,"more",0,"more",0,"more",0,"less",1.01577159801952e-64,"less",1
"chr3R",6412051,6413114,"em_common_peak-3714",0.747457975955545,25.1491542078801,6.06721903832279,-1.2515176683352,0.0715810712600189,0,"more",0,"more",0,"more",0,"less",1.31060296952037e-41,"less",1
"chr3R",6414391,6414949,"em_common_peak-3715",4.19403122905616,5.85465654620116,8.24962977992634,-1.33252057294056,72.3726855677722,0,"more",0,"more",0,"more",0,"less",0,"more",1
"chr3R",6425342,6426080,"em_common_peak-3716",2.50636812485532,8.65603289852458,-2.88829223004536,-2.25385116956549,-0.0789440200381502,0,"more",0,"more",0,"less",0,"less",5.98675648405586e-62,"less",1
"chr3R",6482317,6482731,"em_common_peak-3717",-1.19250481455771,23.8505789886632,0.495483982487925,-2.83099197204118,0.339716470804348,0,"less",0,"more",0,"less",0,"less",1.28362352305147e-15,"less",1
"chr3R",6487393,6487863,"em_common_peak-3718",-0.271089009085815,13.5026952981669,-3.05615101138898,-1.94683338859719,-0.0509631744787067,1.16827491583889e-109,"less",0,"more",0,"less",0,"less",7.43859557277166e-58,"less",1
"chr3R",6487934,6488380,"em_common_peak-3719",-3.04147439223616,20.6784493948015,-0.122852739930386,-4.7203594240871,-0.0775746847045239,0,"less",0,"more",0,"less",0,"less",9.56950728358516e-62,"less",1
"chr3R",6495470,6495810,"em_common_peak-3720",-6.17884097430783,27.7318627298592,1.32712524043304,-4.68923088289779,-0.1122304649572,0,"less",0,"more",0.0243590933893346,"more",0,"less",5.25037390708951e-67,"less",1
"chr3R",6512526,6512947,"em_common_peak-3721",0.165490675399029,5.01643729010653,4.64566301249651,1.64615684050204,-0.0983175738127746,1.02738466287666e-85,"more",0,"more",0,"more",0,"more",7.21971698654606e-65,"less",1
"chr3R",6516641,6517151,"em_common_peak-3722",2.42217234476123,1.81391141455952,-0.663908056601186,1.45284156775257,-0.0789328788793792,0,"more",4.40647268212891e-318,"more",0,"less",0,"more",6.00966549688348e-62,"less",1
"chr3R",6599295,6599750,"em_common_peak-3723",-0.335087733723974,1.25430992923689,10.6382204805883,-0.542058085862082,-0.0636587282848699,3.78962074761877e-177,"less",4.46675254738265e-21,"more",0,"more",4.34598489890064e-213,"less",1.07533965837259e-59,"less",1
"chr3R",6618755,6619075,"em_common_peak-3724",-5.06472732312919,-0.208633496270733,0.611013839900007,-1.84047538553329,-0.113687523412204,0,"less",0,"less",6.77823013052348e-249,"less",0,"less",3.12034321363615e-67,"less",1
"chr3R",6643965,6644378,"em_common_peak-3725",-3.70242722414472,-0.465533093662544,-1.83944868165213,-2.99190228823722,24.3599770881613,0,"less",0,"less",0,"less",0,"less",0,"more",1
"chr3R",6646373,6646656,"em_common_peak-3726",-0.658845911052617,0.0850718112812435,-1.6257648386016,1.41265365773391,1.13985001823615,0,"less",0,"less",0,"less",0,"more",2.43820586001113e-17,"more",1
"chr3R",6657164,6657381,"em_common_peak-3727",-2.91797474638725,-1.93346424162524,-0.954212204847325,2.6290548169408,-0.0453910913734066,0,"less",0,"less",0,"less",0,"more",4.67457824281264e-57,"less",1
"chr3R",6710454,6710863,"em_common_peak-3728",0.616282082003151,-17.0772905650763,0.792894526014443,7.18257910399181,-0.1079410741967,0,"more",0,"less",2.18851429997668e-133,"less",0,"more",2.41666623739061e-66,"less",1
"chr3R",6725413,6725636,"em_common_peak-3729",-0.304920279941487,0.413824481271936,-1.13579814532791,-0.376826482334149,2.21285114107363,2.5937345544249e-143,"less",1.8763967797293e-249,"less",0,"less",1.98524420269289e-68,"less",1.0596287597678e-204,"more",1
"chr3R",6769518,6769943,"em_common_peak-3730",1.88774802468944,0.250591627554298,-0.320621264970544,-3.77031293090897,-0.0768676831603427,0,"more",0,"less",0,"less",0,"less",1.21878399171663e-61,"less",1
"chr3R",6780287,6780778,"em_common_peak-3731",0.088079192840458,1.74789410519633,-4.26601779961278,-2.57329058318393,47.1297486087174,3.14636874933065e-34,"more",1.50228498867195e-264,"more",0,"less",0,"less",0,"more",1
"chr3R",6789828,6790071,"em_common_peak-3732",1.86881794579878,3.51282484799331,-2.21163793843727,4.2531238237296,-0.0420965270205421,0,"more",0,"more",0,"less",0,"more",1.3773662849844e-56,"less",1
"chr3R",6830210,6830646,"em_common_peak-3733",-0.990322489387148,-4.83278233620972,-1.87448715927923,-4.29010622210744,-0.0739386849005737,0,"less",0,"less",0,"less",0,"less",3.31212185647946e-61,"less",1
"chr3R",6842287,6842640,"em_common_peak-3734",5.57609330583952,-0.710699179273234,-0.632496899808496,1.63137997295705,-0.0267281911143972,0,"more",0,"less",0,"less",0,"more",2.00467628670606e-54,"less",1
"chr3R",6871583,6872040,"em_common_peak-3735",-1.65319583250151,-0.013963289669169,-1.40686813662614,-5.75642612030503,-0.094439588922138,0,"less",0,"less",0,"less",0,"less",2.806978015991e-64,"less",1
"chr3R",6875331,6875613,"em_common_peak-3736",-0.590675809907491,0.0378719727788221,-1.20250308885089,-1.01638785752252,-0.0207130205151488,0,"less",0,"less",0,"less",0,"less",1.37052937158226e-53,"less",1
"chr3R",6885968,6886434,"em_common_peak-3737",5.31034268666687,-3.25189099655859,-3.0869817767109,-1.2537509027362,-0.0369120968700553,0,"more",0,"less",0,"less",0,"less",7.47393019614653e-56,"less",1
"chr3R",6887248,6887475,"em_common_peak-3738",1.62436904552506,10.4081655578586,0.381590908611606,-0.0339767588772477,-0.0329058340652423,0,"more",0,"more",0,"less",8.18685696138716e-28,"more",2.74011261890834e-55,"less",1
"chr3R",6898770,6899089,"em_common_peak-3739",-6.58752838923677,3.23839178550813,0.34815520124308,-9.24600383345036,-0.102589564102005,0,"less",0,"more",0,"less",0,"less",1.60584618611137e-65,"less",1
"chr3R",6901271,6901635,"em_common_peak-3740",1.10117171305351,1.85554530872206,-1.46681391271483,0.85701073894248,1.16409374194607,0,"more",0,"more",0,"less",0,"more",2.97547166170105e-19,"more",1
"chr3R",6928118,6928536,"em_common_peak-3741",-4.86386789307525,1.50177647026291,-0.326777912192998,-8.83175900515561,-0.132871704818673,0,"less",1.68107608570691e-108,"more",0,"less",0,"less",3.0379081355238e-70,"less",1
"chr3R",6955300,6955738,"em_common_peak-3742",5.14306105480536,-0.0891150624930578,-1.38985226195043,-0.645907165603616,-0.0548145692875982,0,"more",0,"less",0,"less",0,"less",2.07217918285521e-58,"less",1
"chr3R",7003710,7004142,"em_common_peak-3743",-0.437692345717033,-3.63365925199217,-4.0792608450263,-4.84116902228817,-0.0683410111626888,3.76557072634364e-319,"less",0,"less",0,"less",0,"less",2.21572056796564e-60,"less",1
"chr3R",7005585,7006070,"em_common_peak-3744",-0.511198811072394,2.92260211043026,2.39521104952668,-5.24854471379644,7.34486681718715,0,"less",0,"more",0,"more",0,"less",0,"more",1
"chr3R",7018298,7018617,"em_common_peak-3745",7.95710456471169,11.7698807431577,10.9864998680876,7.78837389274082,683.647472597949,0,"more",0,"more",0,"more",0,"more",0,"more",3
"chr3R",7036367,7036717,"em_common_peak-3746",14.1930902128248,-17.8965884871556,48.7327520587171,19.9394370919588,-0.213297471776158,0,"more",0,"less",0,"more",0,"more",1.33315677840765e-83,"less",1
"chr3R",7080241,7080490,"em_common_peak-3747",-0.518304842592935,2.71916851955665,-0.609087917859258,-2.37287392382479,-0.106750508626549,0,"less",0,"more",0,"less",0,"less",3.68680731583162e-66,"less",1
"chr3R",7100068,7100442,"em_common_peak-3748",-5.13732867830835,3.54772220592513,-1.91699157938653,-5.63488017796314,-0.0756847621693487,0,"less",0,"more",0,"less",0,"less",1.82585203581254e-61,"less",1
"chr3R",7103996,7104279,"em_common_peak-3749",-1.59727795455051,6.78757826716333,-1.97917065217609,0.644139380219951,-0.023409060355649,0,"less",0,"more",0,"less",0,"more",5.80127210204502e-54,"less",1
"chr3R",7106061,7106448,"em_common_peak-3750",0.562708100116075,4.69976303833029,-1.32942105552416,-0.877955903335623,-0.0521295191826245,0,"more",0,"more",0,"less",0,"less",5.05455963728621e-58,"less",1
"chr3R",7107765,7108140,"em_common_peak-3751",3.37823255618882,4.68138531589892,-0.350818914125238,-2.80741466061782,0.31321417422875,0,"more",0,"more",0,"less",0,"less",1.32476769719933e-17,"less",1
"chr3R",7139275,7139723,"em_common_peak-3752",0.585789628915025,11.6841639549107,-0.633160193153385,1.88701122102972,7.30706250793571,0,"more",0,"more",0,"less",0,"more",0,"more",1
"chr3R",7140136,7140561,"em_common_peak-3753",-4.570732917119,6.31840632585156,0.112037828070939,-4.44365271461126,0.097838618061205,0,"less",0,"more",0,"less",0,"less",1.7443642435385e-38,"less",1
"chr3R",7143192,7143433,"em_common_peak-3754",-3.62206621564713,5.40322445045718,-4.33767412839397,-3.22807335432508,-0.0804046146915491,0,"less",0,"more",0,"less",0,"less",3.62694064975288e-62,"less",1
"chr3R",7183382,7183895,"em_common_peak-3755",-3.07269135982633,22.4199827211086,6.39412663521962,-4.00061207436947,3.80427495954947,0,"less",0,"more",0,"more",0,"less",0,"more",1
"chr3R",7184188,7184638,"em_common_peak-3756",5.22459991976617,21.9637711637944,3.41654503054973,2.84526301516069,-0.0744464233259095,0,"more",0,"more",0,"more",0,"more",2.78582689401619e-61,"less",1
"chr3R",7185064,7185551,"em_common_peak-3757",1.03340242686492,12.74215751632,-1.70018644632843,-5.70657058523412,-0.0812048448202742,0,"more",0,"more",0,"less",0,"less",2.75504365528945e-62,"less",1
"chr3R",7191188,7191534,"em_common_peak-3758",-5.53281807617475,-2.08512702470599,1.30081983753594,-6.11619889442649,1.01105311389355,0,"less",0,"less",0.352520127182322,"equal",0,"less",5.87449908161137e-09,"more",1
"chr3R",7198347,7198779,"em_common_peak-3759",-0.875902545591048,29.8194175315486,12.9133315433261,-1.20061814435277,-0.138785109083806,0,"less",0,"more",0,"more",0,"less",3.47293719783816e-71,"less",1
"chr3R",7204655,7205013,"em_common_peak-3760",0.823856667145029,5.75297191976378,0.817595379372678,-0.0284872145015702,2.78765569724968,0,"more",0,"more",1.80322477730251e-120,"less",4.91300012333369e-30,"more",0,"more",1
"chr3R",7217238,7217722,"em_common_peak-3761",4.04770059178395,8.02581828995539,-2.57609347338622,-2.91778951055202,-0.0942512771636118,0,"more",0,"more",0,"less",0,"less",2.99781824794566e-64,"less",1
"chr3R",7228413,7228866,"em_common_peak-3762",-1.63899485444259,0.72691852078766,-2.0743062768159,1.18660535956815,33.1275947783868,0,"less",6.64685631390813e-70,"less",0,"less",0,"more",0,"more",1
"chr3R",7361135,7361481,"em_common_peak-3763",3.3422365994408,4.38690737097296,8.16005636323141,-3.82224837858244,0.394450015596773,0,"more",0,"more",0,"more",0,"less",6.427836573236e-12,"less",1
"chr3R",7368419,7369207,"em_common_peak-3764",-5.71974673329227,-2.4366058500757,-4.61662735557689,-5.06191382369034,-0.148333955278474,0,"less",0,"less",0,"less",0,"less",1.01456435451299e-72,"less",1
"chr3R",7381511,7381880,"em_common_peak-3765",6.57969247031292,6.01679815040656,2.63935870122503,-1.16898338516515,-0.0800503028681974,0,"more",0,"more",0,"more",0,"less",4.09613439272061e-62,"less",1
"chr3R",7394869,7395200,"em_common_peak-3766",5.75411248088627,-21.9365364177334,-7.19010001615001,3.84052591708751,-0.168207040191797,0,"more",0,"less",0,"less",0,"more",5.74666224970423e-76,"less",1
"chr3R",7421522,7422130,"em_common_peak-3767",0.118611907089738,1.39863636030623,1.73404227621745,1.40487192817304,13.3125542880089,1.07699359149798e-51,"more",1.3766217160062e-63,"more",6.08835023942925e-114,"more",0,"more",0,"more",1
"chr3R",7423201,7423529,"em_common_peak-3768",4.19191164570318,-1.82543379119215,2.3198084326157,1.48662797579307,-0.0509823960664179,0,"more",0,"less",0,"more",0,"more",7.39141283649302e-58,"less",1
"chr3R",7424454,7424709,"em_common_peak-3769",0.438025340987678,-7.90960839578848,-5.07195073608731,-1.577294678425,-0.085174438369793,0,"more",0,"less",0,"less",0,"less",7.01531921499888e-63,"less",1
"chr3R",7425884,7426439,"em_common_peak-3770",5.90476852495026,2.38856744331623,0.193396992399726,2.16712409361865,-0.0383133233002441,0,"more",0,"more",0,"less",0,"more",4.73713647120311e-56,"less",1
"chr3R",7430055,7430292,"em_common_peak-3771",6.88708120826105,-3.80817624647643,-2.53953781315745,8.89514743350028,-0.117566259798314,0,"more",0,"less",0,"less",0,"more",7.77542498714107e-68,"less",1
"chr3R",7441059,7441427,"em_common_peak-3772",-3.12104206520372,-10.0919543904527,7.88921493956849,-9.6020009166108,-0.130174330618442,0,"less",0,"less",0,"more",0,"less",8.12990861430067e-70,"less",1
"chr3R",7464332,7464643,"em_common_peak-3773",12.551315277842,-11.710907485147,11.9304579586412,-1.59610611842461,-0.124758899787812,0,"more",0,"less",0,"more",0,"less",5.81260603677109e-69,"less",1
"chr3R",7466976,7467548,"em_common_peak-3774",10.8225571841416,-9.49216935799832,4.34450008464168,-0.191030850162144,-0.133613820327072,0,"more",0,"less",0,"more",0.0369977686642185,"less",2.31591355458957e-70,"less",1
"chr3R",7468253,7468550,"em_common_peak-3775",6.30684349128935,-15.5191110815192,48.5335722858332,-11.6818576677572,-0.147257196649273,0,"more",0,"less",0,"more",0,"less",1.51404592839142e-72,"less",1
"chr3R",7471003,7471864,"em_common_peak-3776",6.59035432367369,-0.303172391276614,-1.64171804389928,6.72498002967752,2.75856693331035,0,"more",0,"less",0,"less",0,"more",0,"more",1
"chr3R",7474561,7474952,"em_common_peak-3777",33.185401124075,-5.06416369698307,2.89789016770605,4.46007347371152,-0.0940683736351445,0,"more",0,"less",0,"more",0,"more",3.19554524333968e-64,"less",1
"chr3R",7532640,7532969,"em_common_peak-3778",-1.1985051466773,-0.189118804302101,-4.05791535427588,-1.51769228996347,-0.0482845247614972,0,"less",0,"less",0,"less",0,"less",1.80276884319306e-57,"less",1
"chr3R",7559172,7559456,"em_common_peak-3779",-2.36790736070411,11.2727219801373,8.56052305462908,-3.24964097358177,-0.118668709238067,0,"less",0,"more",0,"more",0,"less",5.23234390845828e-68,"less",1
"chr3R",7576321,7576623,"em_common_peak-3780",-5.82901475081596,-10.0972948204127,-5.79679108395328,-1.74936866939526,-0.118013934474401,0,"less",0,"less",0,"less",0,"less",6.62056568216356e-68,"less",1
"chr3R",7578222,7578738,"em_common_peak-3781",7.05230234132651,-0.255861299880335,26.8040247025629,17.2431094063687,512.460631660165,0,"more",0,"less",0,"more",0,"more",0,"more",2
"chr3R",7578973,7579114,"em_common_peak-3782",11.6210915296039,-3.73181361299064,59.5106473831157,-8.25172191267558,0.293833215722459,0,"more",0,"less",0,"more",0,"less",3.880528460512e-19,"less",1
"chr3R",7589428,7590085,"em_common_peak-3783",76.6003368416948,-15.3448310721335,3.68473117084461,26.880626430957,-0.142885274170166,0,"more",0,"less",0,"more",0,"more",7.65380192270602e-72,"less",1
"chr3R",7591888,7592384,"em_common_peak-3784",4.82079016071813,-2.97416492828168,-1.39040928255466,2.31893026735796,-0.0521442383846594,0,"more",0,"less",0,"less",0,"more",5.02995400873029e-58,"less",1
"chr3R",7595143,7595559,"em_common_peak-3785",9.73991009509245,-4.31544635111741,49.3004373122055,-2.52054317943498,-0.126890056281595,0,"more",0,"less",0,"more",0,"less",2.68423272503085e-69,"less",1
"chr3R",7597913,7598343,"em_common_peak-3786",0.80331060528696,-11.1590719035872,1.46995216976708,-5.5683425434616,-0.10991531075502,0,"more",0,"less",4.21918761650779e-21,"more",0,"less",1.19803515611728e-66,"less",1
"chr3R",7599042,7599501,"em_common_peak-3787",4.3463836330388,-17.7676524988264,29.9978523485146,-1.99164311875312,-0.150271780262237,0,"more",0,"less",0,"more",0,"less",4.93007761044024e-73,"less",1
"chr3R",7603517,7604184,"em_common_peak-3788",21.7256064476379,-15.4090752981647,16.6393838514275,4.26480172004057,-0.184450338619061,0,"more",0,"less",0,"more",0,"more",1.12714400992926e-78,"less",1
"chr3R",7653495,7653807,"em_common_peak-3789",7.06887760586683,5.08172495687879,0.243946263863074,-1.13279103666495,-0.0793908157399639,0,"more",0,"more",0,"less",0,"less",5.13633723721768e-62,"less",1
"chr3R",7657077,7657365,"em_common_peak-3790",4.86095406026773,-4.19319530769729,-0.159287674899872,-1.95613246271152,-0.0437644522311098,0,"more",0,"less",0,"less",0,"less",7.97449653829389e-57,"less",1
"chr3R",7694887,7695191,"em_common_peak-3791",13.8589045720077,-2.82620444318018,15.5438720212683,2.31661272603549,-0.0920310713001374,0,"more",0,"less",0,"more",0,"more",6.50301450464185e-64,"less",1
"chr3R",7697832,7698277,"em_common_peak-3792",-1.47658987034177,3.98833432978275,-0.998724225469934,3.88177273926283,-0.0336729511828314,0,"less",0,"more",0,"less",0,"more",2.13776037432074e-55,"less",1
"chr3R",7779883,7782306,"em_common_peak-3793",0.0551102203154378,-0.0450546888593139,0.182980201774261,0.121815988848368,-0.00155779896692356,1.61179170231176e-19,"more",0,"less",0,"less",1.49787290884096e-125,"more",5.641378422256e-51,"less",1
"chr3R",7784220,7786637,"em_common_peak-3794",-0.12710856661749,-0.408827586318155,-0.183633652612211,-0.0638075397853801,-0.00413546287483828,3.06294002559758e-17,"less",0,"less",0,"less",2.69527671337224e-17,"more",2.53200101123383e-51,"less",1
"chr3R",7817062,7817409,"em_common_peak-3795",1.40629675287423,-4.36866767575114,-2.85153391872622,0.035244935826891,-0.0931427436059279,0,"more",0,"less",0,"less",2.32304067461643e-62,"more",4.41402613276578e-64,"less",1
"chr3R",7818063,7818258,"em_common_peak-3796",2.94885912178492,-4.88721691822017,-3.44009171371725,8.18320048656006,-0.083507651045472,0,"more",0,"less",0,"less",0,"more",1.24694150935203e-62,"less",1
"chr3R",7863565,7864098,"em_common_peak-3797",1.33084851687931,3.31561614377895,-2.4080715912824,1.73895340090864,-0.0542651522494383,0,"more",0,"more",0,"less",0,"more",2.48756908842042e-58,"less",1
"chr3R",7889265,7889638,"em_common_peak-3798",-4.04033521438792,-4.16864461786484,-4.23238769785516,-1.1684662635016,-0.0573745926512769,0,"less",0,"less",0,"less",0,"less",8.83032151362586e-59,"less",1
"chr3R",7938911,7939283,"em_common_peak-3799",-4.50856135437285,0.845666471993213,-2.75232474745792,-0.414893234511178,-0.0808305971551514,0,"less",5.48127983619734e-31,"less",0,"less",1.36950069295777e-94,"less",3.13320672043361e-62,"less",1
"chr3R",7943463,7943746,"em_common_peak-3800",-0.863679986512826,-1.38399303551123,-1.5013532421017,0.137713143212313,-0.0531194451321715,0,"less",0,"less",0,"less",1.4425669766649e-139,"more",3.63967720971445e-58,"less",1
"chr3R",7952117,7952569,"em_common_peak-3801",1.01142558197974,2.8724336958715,-2.8761682587602,-1.21226407655526,8.08859897899504,0,"more",0,"more",0,"less",0,"less",0,"more",1
"chr3R",7979144,7979465,"em_common_peak-3802",1.32676722590507,-8.12397320369022,-3.76648192239237,-9.16664717681985,-0.0850333006448487,0,"more",0,"less",0,"less",0,"less",7.36578758389068e-63,"less",1
"chr3R",8000296,8000797,"em_common_peak-3803",-1.23541709111088,3.06386562584715,3.21937943338899,-2.26299684303009,2.86509402705775,0,"less",0,"more",0,"more",0,"less",0,"more",1
"chr3R",8001081,8001537,"em_common_peak-3804",-0.809147204616344,3.28678875009692,-1.46599525142549,-2.15390111484861,0.448334993740767,0,"less",0,"more",0,"less",0,"less",8.36572170548974e-09,"less",1
"chr3R",8090946,8091246,"em_common_peak-3805",-5.62374277576238,25.2826632076307,1.08965036963296,-1.22525744101686,-0.074318027147351,0,"less",0,"more",3.67848325516861e-22,"less",0,"less",2.91046884650898e-61,"less",1
