"chrom","start","end","degree","closeness","betweenness","Local_cluster_coefficient","Eigenvector_centrality","membership"
"chr3R",22703989,22704496,2,8.40058227605127e-06,0.5,0,1.02284422269384e-16,86
"chr3R",18742531,18742932,1,8.47460836876564e-06,0,NA,4.7298812102342e-17,28
"chr3R",20439837,20440389,1,8.35309395136808e-06,0,NA,3.23729937702433e-17,87
"chr3R",22679285,22679652,3,8.40176599842961e-06,3,0,1.00740481383369e-16,88
"chr3R",19699164,19699517,1,8.35316625374208e-06,0,NA,3.03209161230536e-17,89
"chr3R",19724438,19725105,1,8.35308686043365e-06,0,NA,3.64372646970443e-17,90
"chr3R",21836695,21837160,1,8.35305781345389e-06,0,NA,3.68173191201376e-17,91
"chr3R",19925974,19926158,1,8.45049094557732e-06,0,NA,3.82597265498346e-17,92
"chr3R",20001869,20002117,2,8.37728333879809e-06,0,1,8.08566993443076e-17,93
"chr3R",20109464,20109916,1,8.37735105676773e-06,0,NA,3.65003206512176e-17,7
"chr3R",20646071,20646365,1,8.40163093135803e-06,0,NA,3.21778457069707e-17,8
"chr3R",20757527,20757816,1,8.40166274599718e-06,0,NA,3.45948122021163e-17,94
"chr3R",20824327,20824863,1,8.37697342848613e-06,0,NA,6.0656299265829e-17,95
"chr3R",26693814,26694162,1,8.37708626634232e-06,0,NA,4.13270116357038e-17,95
"chr3R",20993751,20994040,2,8.37739516948791e-06,1,0,5.19352606446941e-17,96
"chr3R",21325225,21325422,1,8.37731151220267e-06,0,NA,3.53995625153277e-17,97
"chr3R",21325549,21326071,1,8.37731151220267e-06,0,NA,3.34030923965275e-17,97
"chr3R",23037097,23037309,1,8.37731470325885e-06,0,NA,3.67993756858977e-17,10
"chr3R",22772888,22773410,2,8.4017103247949e-06,2,0,6.46111222922535e-17,98
"chr3R",26346466,26346907,1,8.40155464238633e-06,0,NA,4.05729695230355e-17,98
"chr3R",22448375,22448941,2,8.40173124007779e-06,0,1,7.37592655610316e-17,99
"chr3R",26610331,26610578,2,8.37733819208972e-06,1,0,6.37576033711032e-17,100
"chr3R",23557422,23557724,1,8.40106960624094e-06,0,NA,7.89082558543159e-17,11
"chr3R",24159589,24159972,1,8.4015988461886e-06,0,NA,2.79456326183487e-17,11
"chr3R",24234899,24235171,1,8.3530604222189e-06,0,NA,3.78703630891684e-17,101
"chr3R",27430303,27430660,4,8.52556121950963e-06,16.3333333333333,0.166666666666667,1.68025943159002e-16,102
"chr3R",27432135,27432692,2,8.52523062575927e-06,0.333333333333333,0,7.28457111512184e-17,102
"chr3R",27434341,27434531,2,8.52523062575927e-06,0.333333333333333,0,7.70426220181902e-17,102
"chr3R",24408333,24408780,1,8.37726040756219e-06,0,NA,3.74812010138473e-17,103
"chr3R",24409418,24409771,1,8.37726040756219e-06,0,NA,3.95876162030945e-17,103
"chr3R",25451304,25451704,4,8.42634144362556e-06,6,0,1.24094730779609e-16,104
"chr3R",26086416,26086740,3,8.40156714765379e-06,3,0,1.0603969507476e-16,105
"chr3R",25347562,25347916,1,8.3530350223965e-06,0,NA,3.67999093570619e-17,106
"chr3R",26028448,26028843,1,8.45075823779017e-06,0,NA,3.46868027070631e-17,92
"chr3R",26641440,26641891,1,8.39997444653518e-06,0,NA,1.77265502787828e-16,15
"chr3R",27426053,27426563,2,8.5250844615356e-06,0,1,9.13989804929017e-17,102
"chr3R",27426675,27428092,2,8.5250844615356e-06,0,1,8.97205544734926e-17,102
