"chr","start","end","name","H3K27Ac.wig","H3K27Me3.wig","H3K4Me1.wig","H3K4Me3.wig","H3K9Ac.wig","H3K27Ac.wig_pvalue","H3K27Ac.wig_difference","H3K27Me3.wig_pvalue","H3K27Me3.wig_difference","H3K4Me1.wig_pvalue","H3K4Me1.wig_difference","H3K4Me3.wig_pvalue","H3K4Me3.wig_difference","H3K9Ac.wig_pvalue","H3K9Ac.wig_difference","cluster.id"
"chrX",3008874,3009324,"em_common_peak-5127",0.1720478824806,-0.135097457432019,-1.0618672880446,0.727582976412642,5.67790671432615,0,"less",1.23192778672493e-17,"more",0,"less",4.45065915485843e-103,"more",0,"more",1
"chrX",3009809,3010260,"em_common_peak-5128",-1.88500193107021,1.49205673609279,1.61436750355014,-0.420544491269628,-0.0247201497415584,0,"less",0,"more",0,"less",0,"less",6.44030366484154e-153,"less",1
"chrX",3010740,3011322,"em_common_peak-5129",1.40609508431099,-3.24227749236181,-1.83545056828768,-2.69787194995838,1.37415163249775,1.28400294918783e-146,"more",0,"less",0,"less",0,"less",7.63969181152202e-11,"less",1
"chrX",3011888,3012465,"em_common_peak-5130",-0.338938820445316,-2.19308492737413,-1.34388811019475,0.466021330445212,-0.0204446749615446,0,"less",0,"less",0,"less",4.67298136614934e-24,"less",3.17457129684186e-152,"less",1
"chrX",3014181,3014745,"em_common_peak-5131",1.28629769940929,-1.2952054000485,-1.39410407980873,-0.211512804310153,0.133519709517441,9.13610121533717e-31,"more",0,"less",0,"less",0,"less",2.48107328911296e-128,"less",1
"chrX",3016030,3016530,"em_common_peak-5132",2.72986977269718,4.30974087084144,0.849876230413952,4.75430843890168,9.64087824929615,0,"more",0,"more",0,"less",0,"more",0,"more",1
"chrX",3016914,3017658,"em_common_peak-5133",0.538134687245894,0.281008759507385,0.51225323387242,2.09224030367911,2.57196454251492,0,"less",0,"more",0,"less",0,"more",9.47248281960694e-26,"more",1
"chrX",3022176,3022575,"em_common_peak-5134",-0.876203800222591,-0.388125501631646,-1.06427902404808,0.410356071207306,1.23978896453138,0,"less",8.62025054835631e-43,"less",0,"less",9.51871926603149e-64,"less",3.95704000066788e-17,"less",1
"chrX",3022838,3023171,"em_common_peak-5135",0.0259906056675092,-1.61066453784326,0.0433912336654387,-1.02510963304486,3.07588601286221,0,"less",0,"less",0,"less",0,"less",1.24639450144828e-69,"more",1
"chrX",3039741,3040110,"em_common_peak-5136",1.96239699089833,1.21713018169512,-1.30865895940261,3.53436549823463,3.28455421617456,0,"more",0,"more",0,"less",0,"more",2.94978106966014e-94,"more",1
"chrX",3042899,3043425,"em_common_peak-5137",1.35137176245961,3.74033672415628,0.218632193837331,2.81645090607217,49.9174830855802,8.27749329121985e-83,"more",0,"more",0,"less",0,"more",0,"more",1
"chrX",3044687,3045144,"em_common_peak-5138",2.02121618858789,-8.97242374169953,-2.84618677660022,2.61892328461237,-0.0600582204977402,0,"more",0,"less",0,"less",0,"more",1.0527199919543e-158,"less",1
"chrX",3045242,3045621,"em_common_peak-5139",0.0343342800896653,-3.28786785190445,-2.67411579725654,-0.470563552713911,-0.0633508891038211,0,"less",0,"less",0,"less",0,"less",3.0035630531638e-159,"less",1
"chrX",3048135,3048552,"em_common_peak-5140",2.43787999496399,-2.12588258299791,0.0753192212342738,-2.60756295345673,1.3364479856365,0,"more",0,"less",0,"less",0,"less",1.8872568243705e-12,"less",1
"chrX",3051026,3051437,"em_common_peak-5141",0.892321253761544,-0.874291190864689,-0.709117936914861,0.124147212562618,-0.0129948343202,9.47651769806821e-274,"less",0,"less",0,"less",0,"less",5.07041691380464e-151,"less",1
"chrX",3054106,3054874,"em_common_peak-5142",-0.631696279361888,-1.28181387183562,-0.782581921406033,-2.14239027999736,7.53607791779339,0,"less",0,"less",0,"less",0,"less",0,"more",1
"chrX",3055683,3056149,"em_common_peak-5143",1.12563918806261,-2.31547991461906,0.487490410914051,1.73959308950093,-0.0209088886966262,2.84161538049505e-14,"less",0,"less",0,"less",0,"more",2.67019229080897e-152,"less",1
"chrX",3078551,3078860,"em_common_peak-5144",0,0,0,0,0,0,"less",9.22510585641551e-93,"more",0,"less",0,"less",6.20264086269245e-149,"less",1
"chrX",3083052,3083319,"em_common_peak-5145",2.06097827020255,-3.15387787118397,-1.70580065078858,-1.6888130416881,-0.0323594466794042,0,"more",0,"less",0,"less",0,"less",3.69088289021487e-154,"less",1
"chrX",3083494,3084130,"em_common_peak-5146",-0.15755625163017,0.929434761310943,-0.62570094043385,0.628081712907951,-0.0168039209251665,0,"less",0,"more",0,"less",1.83079258371016e-21,"more",1.23131538907903e-151,"less",1
"chrX",3084568,3084971,"em_common_peak-5147",2.10968110139506,1.47356893521488,-0.613136643226979,2.48649937325383,-0.0345580967384979,0,"more",0,"more",0,"less",0,"more",1.61734001959057e-154,"less",1
"chrX",3085413,3085863,"em_common_peak-5148",1.10410420363136,-2.89459402843009,-0.26482571572557,-1.19870883486039,-0.0379827962391837,2.69600623723899e-24,"less",0,"less",0,"less",0,"less",4.46500041900905e-155,"less",1
"chrX",3086850,3087321,"em_common_peak-5149",-0.404761630852045,0.179953197944776,-0.0304867069896175,-0.90184121961593,0.623159988853784,0,"less",2.88587090353101e-287,"more",0,"less",0,"less",5.20834713722722e-66,"less",1
"chrX",3091287,3091744,"em_common_peak-5150",-0.190390681197753,-3.20796770742813,-2.42927897346932,-2.5641835861308,-0.0441804943806785,0,"less",0,"less",0,"less",0,"less",4.32167577910914e-156,"less",1
"chrX",3092124,3092489,"em_common_peak-5151",-0.815178648238984,-0.792006645477945,-3.14080922777186,-0.431853605787441,-0.0533552893355074,0,"less",0,"less",0,"less",0,"less",1.34344276390628e-157,"less",1
"chrX",3100094,3100446,"em_common_peak-5152",-0.296848550590751,1.38038277458936,4.23978186032558,-0.683839366075841,0.225319469774396,0,"less",0,"more",0,"more",0,"less",4.60505282308034e-115,"less",1
"chrX",3101605,3101936,"em_common_peak-5153",2.25482240289526,0.576447178798527,-1.03130078244209,-0.373319436483975,1.65946633428685,0,"more",0,"more",0,"less",0,"less",0.013956459313505,"less",1
"chrX",3102743,3103054,"em_common_peak-5154",-1.9671673224759,-3.65536441419298,-2.13416557882991,-0.668266840261068,-0.0312297923081153,0,"less",0,"less",0,"less",0,"less",5.63735029756783e-154,"less",1
"chrX",3104986,3105355,"em_common_peak-5155",0.365098450491903,-1.6151316580495,-1.37986260052626,0.891387497223413,-0.0134389847754698,0,"less",0,"less",0,"less",0,"more",4.29967421577715e-151,"less",1
"chrX",3128647,3128852,"em_common_peak-5156",-3.05938802889088,-3.30356946265597,-2.50026347938192,-0.998819100216541,-0.0295944706482517,0,"less",0,"less",0,"less",0,"less",1.04031134079614e-153,"less",1
"chrX",3130713,3130962,"em_common_peak-5157",-0.881672783076675,2.64122670862588,3.63737650873504,-0.679885531915953,0.571100511185058,0,"less",0,"more",0,"more",0,"less",1.19992400226517e-71,"less",1
"chrX",3140865,3141211,"em_common_peak-5158",0.132936140626665,0.0838126461303339,1.42964028205121,1.12736631958494,-0.0119420371321406,0,"less",5.76696729819753e-170,"more",0,"less",0,"more",7.49398129402508e-151,"less",1
"chrX",3148217,3148584,"em_common_peak-5159",3.18808053801574,0.146403044167374,-1.75020827737696,3.3550582734929,-0.0270464647091344,0,"more",7.45719768734593e-243,"more",0,"less",0,"more",2.69957952967234e-153,"less",1
"chrX",3150038,3150880,"em_common_peak-5160",1.10818551089432,-2.98311683706526,6.04763856387398,3.07398687259662,-0.0512350751800002,3.52412818823307e-22,"less",0,"less",0,"more",0,"more",3.00068731672681e-157,"less",1
"chrX",3151805,3152219,"em_common_peak-5161",-0.826460802598972,-5.13410274529578,-2.44099117192868,0.18832840831064,16.1685157082208,0,"less",0,"less",0,"less",0,"less",0,"more",1
"chrX",3152259,3153046,"em_common_peak-5162",0.731841413036655,-1.16656251643378,-1.78942299871825,-0.646785277685217,12.0638922857305,0,"less",0,"less",0,"less",0,"less",0,"more",1
"chrX",3165938,3166289,"em_common_peak-5163",0.09386347895266,0.953836178644754,-1.98729859951845,-1.04716158153963,-0.0348290278030954,0,"less",0,"more",0,"less",0,"less",1.46088794743725e-154,"less",1
"chrX",3167911,3168632,"em_common_peak-5164",-2.06933150522778,-6.13474944294251,-3.40576721298061,1.32314574509216,0.266092439540009,0,"less",0,"less",0,"less",0,"more",2.09980070399009e-109,"less",1
"chrX",3173024,3173485,"em_common_peak-5165",1.8058688587519,-0.358200346017005,0.204763607826993,-0.0418229408958792,-0.0426051673289089,0,"more",1.56958392198191e-28,"less",0,"less",0,"less",7.82975488292835e-156,"less",1
"chrX",3176575,3176999,"em_common_peak-5166",0.505073924047969,1.41317070687123,0.768360155552444,-0.0768586521830705,2.43981068849713,0,"less",0,"more",0,"less",0,"less",6.91987095791502e-18,"more",1
"chrX",3177173,3177645,"em_common_peak-5167",1.74866151321861,-1.36162095038622,-1.37962821637246,-0.140633876907012,20.1463240479015,0,"more",0,"less",0,"less",0,"less",0,"more",1
"chrX",3186788,3187280,"em_common_peak-5168",4.19148820101295,-0.988930110911755,3.33114401100877,2.25163380629295,29.9587761968855,0,"more",0,"less",0,"more",0,"more",0,"more",1
"chrX",3192662,3193147,"em_common_peak-5169",5.96666812018236,-2.36842161904591,-0.723456223298925,1.52573246344016,-0.0274402102994324,0,"more",0,"less",0,"less",0,"more",2.32989595507211e-153,"less",1
"chrX",3193654,3194197,"em_common_peak-5170",3.12617229187871,-2.63851171021193,-1.81953082303735,0.68284572668242,-0.0307998258351959,0,"more",0,"less",0,"less",1.23449158187341e-58,"more",6.62305924184498e-154,"less",1
"chrX",3196697,3197215,"em_common_peak-5171",-1.23062990984402,-1.21247351752635,-0.815600772059032,1.22863772843363,-0.0195834110016569,0,"less",0,"less",0,"less",0,"more",4.37571453934007e-152,"less",1
"chrX",3199350,3199830,"em_common_peak-5172",-1.15667553375283,0.455433384294375,-2.04155705329318,-2.03666477125271,1.78266309591399,0,"less",0,"more",0,"less",0,"less",0.4777780528868,"equal",1
"chrX",3201543,3202055,"em_common_peak-5173",3.72362871841833,2.74221203597877,0.140281289367084,3.10846501145437,7.79083265761274,0,"more",0,"more",0,"less",0,"more",0,"more",1
"chrX",3204442,3204880,"em_common_peak-5174",1.27573008712028,-3.61491627630686,-0.488209576909278,-0.671304441925572,-0.0489277200343249,9.30189974685971e-25,"more",0,"less",0,"less",0,"less",7.18761840729491e-157,"less",1
"chrX",3211363,3211823,"em_common_peak-5175",1.40858440815754,-2.82869948265599,-1.35787434040405,0.187694541530523,-0.0581291153332679,5.90357420916967e-150,"more",0,"less",0,"less",0,"less",2.19276132286669e-158,"less",1
"chrX",3212365,3212810,"em_common_peak-5176",3.37598470643874,0.583633584476776,-1.64008720870403,-2.61669688462355,-0.0325187479072865,0,"more",0,"more",0,"less",0,"less",3.47681769743791e-154,"less",1
"chrX",3213543,3214223,"em_common_peak-5177",-0.356690339161549,-1.99073214635044,-2.3456036901456,-1.32104305132461,0.531207057667896,0,"less",0,"less",0,"less",0,"less",3.97918181372559e-76,"less",1
"chrX",3220728,3221356,"em_common_peak-5178",0.68291066494517,-4.21985976744414,-1.28044870502147,0.0711351512168133,0.146667777244255,0,"less",0,"less",0,"less",0,"less",2.18704182627184e-126,"less",1
"chrX",3222388,3222658,"em_common_peak-5179",3.05697929765802,0.179300449540642,-1.7134278796811,2.57625924413563,-0.0244593908059864,0,"more",2.29002159565537e-286,"more",0,"less",0,"more",7.09910916440931e-153,"less",1
"chrX",3227488,3227995,"em_common_peak-5180",3.66101259506229,3.02224888403521,2.48166999756477,0.00303843709477534,0.678241918022837,0,"more",0,"more",1.96741368238222e-07,"more",0,"less",2.66246684242772e-60,"less",1
"chrX",3229350,3229845,"em_common_peak-5181",1.8536663251049,-0.519166395695985,-1.55912638757871,-0.272005347620965,0.406593067880513,0,"more",1.98256650663571e-140,"less",0,"less",0,"less",5.22171025136631e-91,"less",1
"chrX",3237544,3237983,"em_common_peak-5182",-0.36120084496111,-3.40370788328543,-1.83983786637571,-2.14745357516766,-0.041386530619157,0,"less",0,"less",0,"less",0,"less",1.23953261427415e-155,"less",1
"chrX",3238256,3238703,"em_common_peak-5183",-0.33549441546671,-3.24238263038276,-1.89672956125935,-2.00964246393691,-0.0282152069303811,0,"less",0,"less",0,"less",0,"less",1.74344293057006e-153,"less",1
"chrX",3239164,3239548,"em_common_peak-5184",2.60943798290635,-3.5290074404283,-2.51323919457036,-1.25457367030423,-0.0351583644507747,0,"more",0,"less",0,"less",0,"less",1.29091881227386e-154,"less",1
"chrX",3240255,3240459,"em_common_peak-5185",-0.849533718916976,-3.09314495489143,-2.46780113358435,-2.34306560698777,-0.0452736295988813,0,"less",0,"less",0,"less",0,"less",2.86042514845937e-156,"less",1
"chrX",3240822,3241212,"em_common_peak-5186",-0.674607559366648,-5.19660582109947,-2.6948117022678,1.84153411161985,-0.0332796529720041,0,"less",0,"less",0,"less",0,"more",2.6134181342799e-154,"less",1
"chrX",3243505,3243856,"em_common_peak-5187",2.78487485804635,0.344424774287134,0.252294987956162,-0.36421367015237,0.685430858520197,0,"more",0,"more",0,"less",0,"less",1.41544349506846e-59,"less",1
"chrX",3243880,3244242,"em_common_peak-5188",0.591493189038494,0.505720192522297,-0.46399331604875,1.03299982700819,0.0590696395423536,0,"less",0,"more",0,"less",0,"more",1.25155719700507e-139,"less",1
"chrX",3245259,3245675,"em_common_peak-5189",-3.7047678615777,-6.59956001289916,-2.97548278047087,-3.72109980262788,2.89806497691951,0,"less",0,"less",0,"less",0,"less",1.25070571931109e-51,"more",1
"chrX",3248940,3249323,"em_common_peak-5190",1.21036007502594,-2.77486371436384,-1.34528907439304,-1.65740638740409,3.79448091578014,0.0128850874495918,"more",0,"less",0,"less",0,"less",2.51984931187897e-170,"more",1
"chrX",3251573,3252013,"em_common_peak-5191",4.49222497157876,-6.06772138099281,1.34592683876877,0.425894023933016,546.126318610172,0,"more",0,"less",0,"less",1.0694935925702e-50,"less",0,"more",3
"chrX",3252299,3252665,"em_common_peak-5192",2.22723071134924,0.531073075483017,-1.57714693926799,-0.826309557594538,0.0133649876584623,0,"more",0,"more",0,"less",0,"less",8.40086527548397e-147,"less",1
"chrX",3267130,3267701,"em_common_peak-5193",2.21955680684682,-1.63041528706394,-1.41561815706187,6.32601211640328,-0.0187362760968707,0,"more",0,"less",0,"less",0,"more",5.99879445469097e-152,"less",1
"chrX",3272803,3273167,"em_common_peak-5194",4.74949165584484,-0.260613897732176,0.732596564506498,-1.75395323688705,-0.0672910896011437,0,"more",0.0126214699020343,"less",0,"less",0,"less",6.67747887825325e-160,"less",1
"chrX",3276305,3276573,"em_common_peak-5195",4.75806769505619,-2.37074291734916,0.395782109792631,1.49672740399321,19.052726339427,0,"more",0,"less",0,"less",0,"more",0,"more",1
"chrX",3276827,3277195,"em_common_peak-5196",4.90573060002931,-2.16942491181716,-1.10784701549073,-0.328608856677064,0.116697292462157,0,"more",0,"less",0,"less",0,"less",7.65541632837272e-131,"less",1
"chrX",3277410,3277997,"em_common_peak-5197",-1.1450955121214,-4.3738889482734,-1.47793873435478,-0.182875415924466,30.4782770896147,0,"less",0,"less",0,"less",0,"less",0,"more",1
"chrX",3279800,3280157,"em_common_peak-5198",1.10981689044714,-0.152526895825737,-0.278771531462338,1.37227584868216,-0.00362112631443294,2.31521088584648e-21,"less",2.27493918508464e-12,"more",0,"less",0,"more",1.63055726473222e-149,"less",1
"chrX",3289666,3290196,"em_common_peak-5199",-0.141857560278556,1.19825026020978,-0.39914872753941,0.912823650303262,-0.0104130001920784,0,"less",0,"more",0,"less",0,"more",1.32117866424242e-150,"less",1
"chrX",3293954,3294312,"em_common_peak-5200",5.17557851834207,0.991876902217475,-0.227181988454083,0.463240147644509,-0.0204112064854176,0,"more",0,"more",0,"less",1.4165744298654e-25,"less",3.21441485263792e-152,"less",1
"chrX",3300811,3301928,"em_common_peak-5201",0.644026451622585,-0.918711449536479,-0.690864668300977,-0.454019452749967,0.591437566539675,0,"less",0,"less",0,"less",0,"less",2.03927804387299e-69,"less",1
"chrX",3302257,3302514,"em_common_peak-5202",1.13676765172169,0.443611459740029,1.72240213849366,-3.39783545954639,-0.0385455361040481,3.3896266649417e-10,"less",0,"more",1.69373089668811e-301,"less",0,"less",3.6130498325428e-155,"less",1
"chrX",3303525,3303891,"em_common_peak-5203",-3.20225899500291,-6.82954145572149,-3.37615299743277,-2.06500245560986,-0.0398626663671846,0,"less",0,"less",0,"less",0,"less",2.20068268973688e-155,"less",1
"chrX",3306092,3306457,"em_common_peak-5204",0.79782210023704,-1.15260271786583,-1.2920114117543,-0.174275954301263,0.980353421673395,0,"less",0,"less",0,"less",0,"less",1.1225586666203e-33,"less",1
"chrX",3306664,3307540,"em_common_peak-5205",-0.0624444384283694,-3.19768695284069,-1.53665691429528,0.591115795258278,-0.0195310096247134,0,"less",0,"less",0,"less",4.73331429820876e-07,"more",4.46196486051803e-152,"less",1
"chrX",3308406,3308732,"em_common_peak-5206",-0.719759714896875,-0.851711488233781,-0.675795522853582,-0.195118191930156,1.62301755486118,0,"less",0,"less",0,"less",0,"less",0.00292337262342561,"less",1
"chrX",3312910,3313432,"em_common_peak-5207",0,0,0,0,3.51594947100754e-50,0,"less",9.22510585641551e-93,"more",0,"less",0,"less",6.20264086269245e-149,"less",1
"chrX",3313722,3314384,"em_common_peak-5208",0,0,0,0,7.00928529273537e-25,0,"less",9.22510585641551e-93,"more",0,"less",0,"less",6.20264086269245e-149,"less",1
"chrX",3316422,3316865,"em_common_peak-5209",-1.08056821626985,-1.64885964685772,-1.36868817441539,-1.79021190940031,24.2334200986375,0,"less",0,"less",0,"less",0,"less",0,"more",1
"chrX",3319253,3319676,"em_common_peak-5210",-1.02739172588085,-2.86944785815428,-1.59088578630469,-1.04324952800437,22.0118765172416,0,"less",0,"less",0,"less",0,"less",0,"more",1
"chrX",3320363,3320833,"em_common_peak-5211",2.13709178268897,-0.399814871883523,-0.0679640037074352,0.0407682520090232,1.13320479601189,0,"more",3.57895253634873e-49,"less",0,"less",0,"less",3.19349897063304e-23,"less",1
"chrX",3321293,3321669,"em_common_peak-5212",2.97401694072244,-2.98996343507598,-1.41739364095757,-1.04121801542771,0.367538203043459,0,"more",0,"less",0,"less",0,"less",5.97414310516919e-96,"less",1
"chrX",3325676,3325869,"em_common_peak-5213",-0.23541041347365,-1.55355294013231,-2.57851361232461,-2.99807838137616,-0.0258631479611369,0,"less",0,"less",0,"less",0,"less",4.20176770783352e-153,"less",1
"chrX",3327705,3328161,"em_common_peak-5214",7.17007109092866,0.00687686609823154,0.0662548978355659,1.91414822464664,-0.0186084983697967,0,"more",3.25020563657329e-98,"more",0,"less",0,"more",6.29108089264571e-152,"less",1
"chrX",3332010,3332587,"em_common_peak-5215",3.9839145328408,3.41481507315292,1.25920494083168,1.19179459774535,0.861803480266089,0,"more",0,"more",0,"less",0,"more",3.52440098986109e-43,"less",1
"chrX",3334774,3335238,"em_common_peak-5216",3.70690018576216,-1.3810720670785,2.39790675348414,0.633298399143816,-0.0345696473077746,0,"more",0,"less",0.597580264384631,"equal",3.45260114105572e-24,"more",1.61034064084083e-154,"less",1
"chrX",3340713,3340999,"em_common_peak-5217",6.3923552914503,-0.249090797901026,0.74324425582909,5.2025636299681,21.0057656698775,0,"more",0.138791361174849,"equal",0,"less",0,"more",0,"more",1
"chrX",3347660,3348143,"em_common_peak-5218",2.30194703457805,2.05945085144693,-1.55260200150217,0.0395526026424623,-0.0315484768942354,0,"more",0,"more",0,"less",0,"less",5.00257846750788e-154,"less",1
"chrX",3348952,3349351,"em_common_peak-5219",0.649526387185925,0.677687512155721,0.200552393478539,0.253061555304693,7.71831055294424,0,"less",0,"more",0,"less",1.07523178212711e-281,"less",0,"more",1
"chrX",3359672,3360014,"em_common_peak-5220",2.54634330901631,-2.5741163691504,-1.76757585606756,-3.46642108417448,-0.0301121517484353,0,"more",0,"less",0,"less",0,"less",8.56948760591284e-154,"less",1
"chrX",3362305,3362694,"em_common_peak-5221",4.71354648183962,1.99280535719079,6.90262197318635,5.22283616370245,53.9671406540845,0,"more",0,"more",0,"more",0,"more",0,"more",1
"chrX",3362808,3363076,"em_common_peak-5222",0.532143031240418,-1.23871595467994,-0.198166579030936,4.1803715171913,49.0526276318903,0,"less",0,"less",0,"less",0,"more",0,"more",1
"chrX",3364555,3364979,"em_common_peak-5223",-1.9915775133026,-1.65281034105466,-2.06314382230074,-1.64719681324689,-0.0293220104061307,0,"less",0,"less",0,"less",0,"less",1.15205629265802e-153,"less",1
"chrX",3368507,3368859,"em_common_peak-5224",-0.383006641942492,-0.433110096573367,3.10740594264022,-0.586699963484977,0.610626288391131,0,"less",7.5238726555946e-70,"less",0,"more",0,"less",2.40398020188816e-67,"less",1
"chrX",3371745,3372254,"em_common_peak-5225",0.39792733643671,-0.946897172880437,-0.593964462783057,2.37202214373595,23.2589398427611,0,"less",0,"less",0,"less",0,"more",0,"more",1
"chrX",3382646,3382888,"em_common_peak-5226",-1.26548023376063,-3.37645249500487,-1.59083073016681,1.84798293507791,1.00183543552912,0,"less",0,"less",0,"less",0,"more",4.3826813195849e-32,"less",1
"chrX",3386622,3387082,"em_common_peak-5227",-4.64600010697422,7.99463530853753,4.7456370323317,-4.38479837029022,-0.0650424432649914,0,"less",0,"more",0,"more",0,"less",1.57562792032927e-159,"less",1
"chrX",3396254,3396556,"em_common_peak-5228",-0.18505777032674,0.646024505271284,0.521121428518629,1.06656375525811,-0.013561918064255,0,"less",0,"more",0,"less",0,"more",4.10783153270358e-151,"less",1
"chrX",3401840,3402093,"em_common_peak-5229",1.09912055590242,0.81686966151822,-0.207633844415587,-0.613000047345631,-0.0101237090217421,5.11360674029446e-27,"less",0,"more",0,"less",0,"less",1.47071548544048e-150,"less",1
"chrX",3405194,3405891,"em_common_peak-5230",2.4636390771349,1.29097887852241,-2.33915191671386,-0.10888574628607,3.46631100328871,0,"more",0,"more",0,"less",0,"less",8.72358652949209e-119,"more",1
"chrX",3412996,3413445,"em_common_peak-5231",-1.48960432742495,1.81767331839471,5.55816889046825,2.27263709191125,47.1330343974995,0,"less",0,"more",0,"more",0,"more",0,"more",1
"chrX",3414114,3414383,"em_common_peak-5232",-1.92613530263311,1.0885702172878,0.419601786520214,0.477574584458901,0.0474616709502266,0,"less",0,"more",0,"less",2.85166404358714e-18,"less",1.96232907961409e-141,"less",1
"chrX",3415470,3415812,"em_common_peak-5233",1.15298696316116,2.72437752474687,-0.526615485099034,-1.57531656828257,-0.0269083113436145,1.37507507343541e-05,"less",0,"more",0,"less",0,"less",2.84272223644738e-153,"less",1
"chrX",3416779,3417134,"em_common_peak-5234",-1.10289125701089,-2.54229910755225,-2.76379139220702,-3.00811647869159,-0.0346114608795329,0,"less",0,"less",0,"less",0,"less",1.58525457926301e-154,"less",1
"chrX",3420732,3421209,"em_common_peak-5235",-0.733203991697644,1.01221075643579,-1.52643562113464,0.182730869561483,46.6591013229701,0,"less",0,"more",0,"less",0,"less",0,"more",1
"chrX",3424130,3424332,"em_common_peak-5236",-0.606567005983531,-0.656417706336251,-1.00420359299083,0.771125841414298,-0.0214196931625271,0,"less",5.94881770638901e-304,"less",0,"less",1.75841205451807e-158,"more",2.20717500264067e-152,"less",1
"chrX",3431227,3431605,"em_common_peak-5237",4.18084203482907,8.46961373132615,-0.260799313394509,0.677065227022529,-0.0344718577797209,0,"more",0,"more",0,"less",8.13282984878958e-54,"more",1.67056802339513e-154,"less",1
"chrX",3432181,3432587,"em_common_peak-5238",0.201248185162814,2.49725488212095,-1.72272909749244,-0.437466152659921,-0.0357671133428121,0,"less",0,"more",0,"less",0,"less",1.02702595293163e-154,"less",1
"chrX",3432769,3433305,"em_common_peak-5239",-0.401435567250928,-0.77355414327598,-0.799453264479963,0.371508231652614,0.456981659031918,0,"less",0,"less",0,"less",4.63865546141904e-103,"less",7.90309191395671e-85,"less",1
"chrX",3434908,3435302,"em_common_peak-5240",0.74689771142104,4.23766418721137,-0.788691594549636,-1.05989429821646,-0.0315013252385346,0,"less",0,"more",0,"less",0,"less",5.09179187609125e-154,"less",1
"chrX",3439706,3439978,"em_common_peak-5241",0.661844292869468,-1.02251101339429,-0.608644001690337,0.521283858497571,2.67073017393633,0,"less",0,"less",0,"less",0.000619903589298247,"less",1.29517976667548e-32,"more",1
"chrX",3441213,3441681,"em_common_peak-5242",-0.150524208250067,-3.92226024092038,-2.23324920349731,-0.341850014570027,-0.036084703279333,0,"less",0,"less",0,"less",0,"less",9.11494018457847e-155,"less",1
"chrX",3449047,3449889,"em_common_peak-5243",3.18672258499089,-2.45799651053686,-0.329366960981866,-0.862809378662841,-0.0278121685396538,0,"more",0,"less",0,"less",0,"less",2.02723323370019e-153,"less",1
"chrX",3454074,3454447,"em_common_peak-5244",2.88624441842499,3.16072088185393,0.712460862395846,0.845684921372385,-0.0253047321626505,0,"more",0,"more",0,"less",4.46262625623559e-281,"more",5.17678691787058e-153,"less",1
"chrX",3454943,3455731,"em_common_peak-5245",1.6133717273544,0.0660109729078759,-0.823624339500694,-0.430155528938934,-0.0191502735691567,0,"more",1.30403446941338e-151,"more",0,"less",0,"less",5.14176333955541e-152,"less",1
"chrX",3468491,3468786,"em_common_peak-5246",-2.00418510556738,1.42155503973395,4.56650725443885,-1.36129215586249,2.84595482480491,0,"less",0,"more",0,"more",0,"less",7.11516798283332e-47,"more",1
"chrX",3468794,3469043,"em_common_peak-5247",-1.04820161129473,1.73428691791298,1.47158547732496,0.0307391500046729,1.26526671680873,0,"less",0,"more",0,"less",0,"less",8.10241167947943e-16,"less",1
"chrX",3470342,3470800,"em_common_peak-5248",-1.48684116633973,-2.23277244846159,-0.591108115478823,-2.31905358153621,-0.0292184507467365,0,"less",0,"less",0,"less",0,"less",1.19760605479133e-153,"less",1
"chrX",3476751,3477117,"em_common_peak-5249",-2.9597037585851,-3.3141220371147,-1.87949443892044,-1.63716234962745,-0.0454185006382167,0,"less",0,"less",0,"less",0,"less",2.70813896535756e-156,"less",1
"chrX",3477153,3477592,"em_common_peak-5250",-4.0782514600916,1.06270202119933,0.0818984794412764,-3.83407025132326,-0.0390818859387147,0,"less",0,"more",0,"less",0,"less",2.95265584525684e-155,"less",1
"chrX",3487576,3488292,"em_common_peak-5251",1.01935783561955,1.29047397058685,-0.551713329302352,1.13608220394356,15.16493872096,3.03093221078736e-91,"less",0,"more",0,"less",0,"more",0,"more",1
"chrX",3488842,3489245,"em_common_peak-5252",1.07641588168712,2.66667669693131,-0.56649469656222,-1.0740803668361,-0.0209858251438585,2.44399450457079e-41,"less",0,"more",0,"less",0,"less",2.59469902424681e-152,"less",1
"chrX",3490080,3490815,"em_common_peak-5253",-0.144567583145957,1.3588695348178,-1.10619655343069,0.0848812863059987,-0.018772602460207,0,"less",0,"more",0,"less",0,"less",5.91820297118436e-152,"less",1
"chrX",3521572,3521859,"em_common_peak-5254",-2.31229513812103,-0.453913201081721,-1.92467212698204,-1.6972313640458,-0.0342088280298687,0,"less",1.19856124753676e-84,"less",0,"less",0,"less",1.84396203722563e-154,"less",1
"chrX",3522060,3522455,"em_common_peak-5255",-1.64830937303339,-4.95378075154448,-1.85596304875126,-1.41208933168474,-0.042444662563542,0,"less",0,"less",0,"less",0,"less",8.3182628989099e-156,"less",1
"chrX",3531852,3532263,"em_common_peak-5256",0.941810837489292,0.0495355208867727,-1.28733703855542,-1.02434746575096,-0.0256106294876041,5.73470494191775e-191,"less",1.45476825288839e-135,"more",0,"less",0,"less",4.61761732493842e-153,"less",1
"chrX",3542719,3543151,"em_common_peak-5257",-0.777099650153376,-3.48787637097743,-2.53274903415586,0.480937456664593,-0.0376145047574821,0,"less",0,"less",0,"less",9.57787037073757e-17,"less",5.12841055540328e-155,"less",1
